adjusted_rand_score,parameters,model_hyperparameters
0.43319080356261747,"{'binarize': False, 'percentile': 5, 'word_level_threshold': False, 'score_path': 'rusemshift-train'}","{'weighting': 'top', 'seed': 90}"
0.37330377825436667,"{'binarize': False, 'percentile': 5, 'word_level_threshold': False, 'score_path': 'rusemshift-train'}","{'weighting': 'lin', 'seed': 90}"
0.4225531859684045,"{'binarize': False, 'percentile': 5, 'word_level_threshold': False, 'score_path': 'rusemshift-train'}","{'weighting': 'log', 'seed': 90}"
0.40830262444308896,"{'binarize': False, 'percentile': 5, 'word_level_threshold': False, 'score_path': 'ru-ru'}","{'weighting': 'top', 'seed': 90}"
0.36238282305615904,"{'binarize': False, 'percentile': 5, 'word_level_threshold': False, 'score_path': 'ru-ru'}","{'weighting': 'lin', 'seed': 90}"
0.4101996010063764,"{'binarize': False, 'percentile': 5, 'word_level_threshold': False, 'score_path': 'ru-ru'}","{'weighting': 'log', 'seed': 90}"
0.3804469350514882,"{'binarize': False, 'percentile': 5, 'word_level_threshold': False, 'score_path': 'en-en'}","{'weighting': 'top', 'seed': 90}"
0.379010725116423,"{'binarize': False, 'percentile': 5, 'word_level_threshold': False, 'score_path': 'en-en'}","{'weighting': 'lin', 'seed': 90}"
0.41696683244304944,"{'binarize': False, 'percentile': 5, 'word_level_threshold': False, 'score_path': 'en-en'}","{'weighting': 'log', 'seed': 90}"
0.4120198968225633,"{'binarize': False, 'percentile': 6, 'word_level_threshold': False, 'score_path': 'rusemshift-finetune'}","{'weighting': 'top', 'seed': 90}"
0.3777669625177255,"{'binarize': False, 'percentile': 6, 'word_level_threshold': False, 'score_path': 'rusemshift-finetune'}","{'weighting': 'lin', 'seed': 90}"
0.3809157384648485,"{'binarize': False, 'percentile': 6, 'word_level_threshold': False, 'score_path': 'rusemshift-finetune'}","{'weighting': 'log', 'seed': 90}"
0.33868809276429135,"{'binarize': False, 'percentile': 6, 'word_level_threshold': False, 'score_path': 'rusemshift-train'}","{'weighting': 'top', 'seed': 90}"
0.27026133834775884,"{'binarize': False, 'percentile': 6, 'word_level_threshold': False, 'score_path': 'rusemshift-train'}","{'weighting': 'lin', 'seed': 90}"
0.33725265251431435,"{'binarize': False, 'percentile': 6, 'word_level_threshold': False, 'score_path': 'rusemshift-train'}","{'weighting': 'log', 'seed': 90}"
0.3378023775229065,"{'binarize': False, 'percentile': 6, 'word_level_threshold': False, 'score_path': 'ru-ru'}","{'weighting': 'top', 'seed': 90}"
0.2821984674707631,"{'binarize': False, 'percentile': 6, 'word_level_threshold': False, 'score_path': 'ru-ru'}","{'weighting': 'lin', 'seed': 90}"
0.2639419422850116,"{'binarize': False, 'percentile': 6, 'word_level_threshold': False, 'score_path': 'ru-ru'}","{'weighting': 'log', 'seed': 90}"
0.36334315931092775,"{'binarize': False, 'percentile': 6, 'word_level_threshold': False, 'score_path': 'en-en'}","{'weighting': 'top', 'seed': 90}"
0.3607699075858637,"{'binarize': False, 'percentile': 6, 'word_level_threshold': False, 'score_path': 'en-en'}","{'weighting': 'lin', 'seed': 90}"
0.35683209505754643,"{'binarize': False, 'percentile': 6, 'word_level_threshold': False, 'score_path': 'en-en'}","{'weighting': 'log', 'seed': 90}"
0.3071639811755385,"{'binarize': False, 'percentile': 7, 'word_level_threshold': False, 'score_path': 'rusemshift-finetune'}","{'weighting': 'top', 'seed': 90}"
0.2614222170095715,"{'binarize': False, 'percentile': 7, 'word_level_threshold': False, 'score_path': 'rusemshift-finetune'}","{'weighting': 'lin', 'seed': 90}"
0.263835302268111,"{'binarize': False, 'percentile': 7, 'word_level_threshold': False, 'score_path': 'rusemshift-finetune'}","{'weighting': 'log', 'seed': 90}"
0.2868128508344625,"{'binarize': False, 'percentile': 7, 'word_level_threshold': False, 'score_path': 'rusemshift-train'}","{'weighting': 'top', 'seed': 90}"
0.22305776134499958,"{'binarize': False, 'percentile': 7, 'word_level_threshold': False, 'score_path': 'rusemshift-train'}","{'weighting': 'lin', 'seed': 90}"
0.26001210460227514,"{'binarize': False, 'percentile': 7, 'word_level_threshold': False, 'score_path': 'rusemshift-train'}","{'weighting': 'log', 'seed': 90}"
0.21794117051620826,"{'binarize': False, 'percentile': 7, 'word_level_threshold': False, 'score_path': 'ru-ru'}","{'weighting': 'top', 'seed': 90}"
0.25208742818583946,"{'binarize': False, 'percentile': 7, 'word_level_threshold': False, 'score_path': 'ru-ru'}","{'weighting': 'lin', 'seed': 90}"
0.22141054399988194,"{'binarize': False, 'percentile': 7, 'word_level_threshold': False, 'score_path': 'ru-ru'}","{'weighting': 'log', 'seed': 90}"
0.26767006766894313,"{'binarize': False, 'percentile': 7, 'word_level_threshold': False, 'score_path': 'en-en'}","{'weighting': 'top', 'seed': 90}"
0.116966287307641,"{'binarize': False, 'percentile': 7, 'word_level_threshold': False, 'score_path': 'en-en'}","{'weighting': 'lin', 'seed': 90}"
0.19483909857094525,"{'binarize': False, 'percentile': 7, 'word_level_threshold': False, 'score_path': 'en-en'}","{'weighting': 'log', 'seed': 90}"
0.14950584904589745,"{'binarize': False, 'percentile': 8, 'word_level_threshold': False, 'score_path': 'rusemshift-finetune'}","{'weighting': 'top', 'seed': 90}"
0.10429464176661248,"{'binarize': False, 'percentile': 8, 'word_level_threshold': False, 'score_path': 'rusemshift-finetune'}","{'weighting': 'lin', 'seed': 90}"
0.11000565693377477,"{'binarize': False, 'percentile': 8, 'word_level_threshold': False, 'score_path': 'rusemshift-finetune'}","{'weighting': 'log', 'seed': 90}"
0.24198678836022045,"{'binarize': False, 'percentile': 8, 'word_level_threshold': False, 'score_path': 'rusemshift-train'}","{'weighting': 'top', 'seed': 90}"
0.16369317151101678,"{'binarize': False, 'percentile': 8, 'word_level_threshold': False, 'score_path': 'rusemshift-train'}","{'weighting': 'lin', 'seed': 90}"
0.17014438303998916,"{'binarize': False, 'percentile': 8, 'word_level_threshold': False, 'score_path': 'rusemshift-train'}","{'weighting': 'log', 'seed': 90}"
0.19902557214146252,"{'binarize': False, 'percentile': 8, 'word_level_threshold': False, 'score_path': 'ru-ru'}","{'weighting': 'top', 'seed': 90}"
0.09407427510448735,"{'binarize': False, 'percentile': 8, 'word_level_threshold': False, 'score_path': 'ru-ru'}","{'weighting': 'lin', 'seed': 90}"
0.1736555799510289,"{'binarize': False, 'percentile': 8, 'word_level_threshold': False, 'score_path': 'ru-ru'}","{'weighting': 'log', 'seed': 90}"
0.19688100609937126,"{'binarize': False, 'percentile': 8, 'word_level_threshold': False, 'score_path': 'en-en'}","{'weighting': 'top', 'seed': 90}"
0.11378418616901988,"{'binarize': False, 'percentile': 8, 'word_level_threshold': False, 'score_path': 'en-en'}","{'weighting': 'lin', 'seed': 90}"
0.1835822963018328,"{'binarize': False, 'percentile': 8, 'word_level_threshold': False, 'score_path': 'en-en'}","{'weighting': 'log', 'seed': 90}"
0.06630728981566741,"{'binarize': False, 'percentile': 9, 'word_level_threshold': False, 'score_path': 'rusemshift-finetune'}","{'weighting': 'top', 'seed': 90}"
0.051076653535566785,"{'binarize': False, 'percentile': 9, 'word_level_threshold': False, 'score_path': 'rusemshift-finetune'}","{'weighting': 'lin', 'seed': 90}"
0.06574024170611202,"{'binarize': False, 'percentile': 9, 'word_level_threshold': False, 'score_path': 'rusemshift-finetune'}","{'weighting': 'log', 'seed': 90}"
0.09776442114672013,"{'binarize': False, 'percentile': 9, 'word_level_threshold': False, 'score_path': 'rusemshift-train'}","{'weighting': 'top', 'seed': 90}"
0.05957666656145691,"{'binarize': False, 'percentile': 9, 'word_level_threshold': False, 'score_path': 'rusemshift-train'}","{'weighting': 'lin', 'seed': 90}"
0.08851994205466579,"{'binarize': False, 'percentile': 9, 'word_level_threshold': False, 'score_path': 'rusemshift-train'}","{'weighting': 'log', 'seed': 90}"
0.11166817244121442,"{'binarize': False, 'percentile': 9, 'word_level_threshold': False, 'score_path': 'ru-ru'}","{'weighting': 'top', 'seed': 90}"
0.07355319966788895,"{'binarize': False, 'percentile': 9, 'word_level_threshold': False, 'score_path': 'ru-ru'}","{'weighting': 'lin', 'seed': 90}"
0.09206720005379575,"{'binarize': False, 'percentile': 9, 'word_level_threshold': False, 'score_path': 'ru-ru'}","{'weighting': 'log', 'seed': 90}"
0.10624040602880898,"{'binarize': False, 'percentile': 9, 'word_level_threshold': False, 'score_path': 'en-en'}","{'weighting': 'top', 'seed': 90}"
0.06988775342186407,"{'binarize': False, 'percentile': 9, 'word_level_threshold': False, 'score_path': 'en-en'}","{'weighting': 'lin', 'seed': 90}"
0.06988775342186407,"{'binarize': False, 'percentile': 9, 'word_level_threshold': False, 'score_path': 'en-en'}","{'weighting': 'log', 'seed': 90}"
