adjusted_rand_score,parameters,model_hyperparameters
0.5615302037667994,"{'binarize': False, 'percentile': 5, 'word_level_threshold': False, 'score_path': 'rusemshift-train'}","{'weighting': 'top', 'seed': 90}"
0.6517620807803582,"{'binarize': False, 'percentile': 5, 'word_level_threshold': False, 'score_path': 'rusemshift-train'}","{'weighting': 'lin', 'seed': 90}"
0.617407214408583,"{'binarize': False, 'percentile': 5, 'word_level_threshold': False, 'score_path': 'rusemshift-train'}","{'weighting': 'log', 'seed': 90}"
0.5521852037328457,"{'binarize': False, 'percentile': 5, 'word_level_threshold': False, 'score_path': 'ru-ru'}","{'weighting': 'top', 'seed': 90}"
0.5161531218660439,"{'binarize': False, 'percentile': 5, 'word_level_threshold': False, 'score_path': 'ru-ru'}","{'weighting': 'lin', 'seed': 90}"
0.5171498524849029,"{'binarize': False, 'percentile': 5, 'word_level_threshold': False, 'score_path': 'ru-ru'}","{'weighting': 'log', 'seed': 90}"
0.6473436032462846,"{'binarize': False, 'percentile': 5, 'word_level_threshold': False, 'score_path': 'en-en'}","{'weighting': 'top', 'seed': 90}"
0.6928644149099292,"{'binarize': False, 'percentile': 5, 'word_level_threshold': False, 'score_path': 'en-en'}","{'weighting': 'lin', 'seed': 90}"
0.7173119582183412,"{'binarize': False, 'percentile': 5, 'word_level_threshold': False, 'score_path': 'en-en'}","{'weighting': 'log', 'seed': 90}"
0.518420193222278,"{'binarize': False, 'percentile': 6, 'word_level_threshold': False, 'score_path': 'rusemshift-finetune'}","{'weighting': 'top', 'seed': 90}"
0.4640781626590032,"{'binarize': False, 'percentile': 6, 'word_level_threshold': False, 'score_path': 'rusemshift-finetune'}","{'weighting': 'lin', 'seed': 90}"
0.46795251763583395,"{'binarize': False, 'percentile': 6, 'word_level_threshold': False, 'score_path': 'rusemshift-finetune'}","{'weighting': 'log', 'seed': 90}"
0.5212900097573637,"{'binarize': False, 'percentile': 6, 'word_level_threshold': False, 'score_path': 'rusemshift-train'}","{'weighting': 'top', 'seed': 90}"
0.46440298507392413,"{'binarize': False, 'percentile': 6, 'word_level_threshold': False, 'score_path': 'rusemshift-train'}","{'weighting': 'lin', 'seed': 90}"
0.5640396183963609,"{'binarize': False, 'percentile': 6, 'word_level_threshold': False, 'score_path': 'rusemshift-train'}","{'weighting': 'log', 'seed': 90}"
0.514740216819552,"{'binarize': False, 'percentile': 6, 'word_level_threshold': False, 'score_path': 'ru-ru'}","{'weighting': 'top', 'seed': 90}"
0.4093640969732344,"{'binarize': False, 'percentile': 6, 'word_level_threshold': False, 'score_path': 'ru-ru'}","{'weighting': 'lin', 'seed': 90}"
0.4722950244935619,"{'binarize': False, 'percentile': 6, 'word_level_threshold': False, 'score_path': 'ru-ru'}","{'weighting': 'log', 'seed': 90}"
0.5726852324689787,"{'binarize': False, 'percentile': 6, 'word_level_threshold': False, 'score_path': 'en-en'}","{'weighting': 'top', 'seed': 90}"
0.5438911473338884,"{'binarize': False, 'percentile': 6, 'word_level_threshold': False, 'score_path': 'en-en'}","{'weighting': 'lin', 'seed': 90}"
0.5975562996099232,"{'binarize': False, 'percentile': 6, 'word_level_threshold': False, 'score_path': 'en-en'}","{'weighting': 'log', 'seed': 90}"
0.39386167157214597,"{'binarize': False, 'percentile': 7, 'word_level_threshold': False, 'score_path': 'rusemshift-finetune'}","{'weighting': 'top', 'seed': 90}"
0.3425368569483209,"{'binarize': False, 'percentile': 7, 'word_level_threshold': False, 'score_path': 'rusemshift-finetune'}","{'weighting': 'lin', 'seed': 90}"
0.37850360011503126,"{'binarize': False, 'percentile': 7, 'word_level_threshold': False, 'score_path': 'rusemshift-finetune'}","{'weighting': 'log', 'seed': 90}"
0.45353601621191936,"{'binarize': False, 'percentile': 7, 'word_level_threshold': False, 'score_path': 'rusemshift-train'}","{'weighting': 'top', 'seed': 90}"
0.4049237597015569,"{'binarize': False, 'percentile': 7, 'word_level_threshold': False, 'score_path': 'rusemshift-train'}","{'weighting': 'lin', 'seed': 90}"
0.4678635251772129,"{'binarize': False, 'percentile': 7, 'word_level_threshold': False, 'score_path': 'rusemshift-train'}","{'weighting': 'log', 'seed': 90}"
0.4717062443018087,"{'binarize': False, 'percentile': 7, 'word_level_threshold': False, 'score_path': 'ru-ru'}","{'weighting': 'top', 'seed': 90}"
0.26331062752217044,"{'binarize': False, 'percentile': 7, 'word_level_threshold': False, 'score_path': 'ru-ru'}","{'weighting': 'lin', 'seed': 90}"
0.4256900370326668,"{'binarize': False, 'percentile': 7, 'word_level_threshold': False, 'score_path': 'ru-ru'}","{'weighting': 'log', 'seed': 90}"
0.4800838426624314,"{'binarize': False, 'percentile': 7, 'word_level_threshold': False, 'score_path': 'en-en'}","{'weighting': 'top', 'seed': 90}"
0.4544351323466081,"{'binarize': False, 'percentile': 7, 'word_level_threshold': False, 'score_path': 'en-en'}","{'weighting': 'lin', 'seed': 90}"
0.46491937403924694,"{'binarize': False, 'percentile': 7, 'word_level_threshold': False, 'score_path': 'en-en'}","{'weighting': 'log', 'seed': 90}"
0.24754215790431963,"{'binarize': False, 'percentile': 8, 'word_level_threshold': False, 'score_path': 'rusemshift-finetune'}","{'weighting': 'top', 'seed': 90}"
0.199167535281723,"{'binarize': False, 'percentile': 8, 'word_level_threshold': False, 'score_path': 'rusemshift-finetune'}","{'weighting': 'lin', 'seed': 90}"
0.23156624259222802,"{'binarize': False, 'percentile': 8, 'word_level_threshold': False, 'score_path': 'rusemshift-finetune'}","{'weighting': 'log', 'seed': 90}"
0.28379854444110875,"{'binarize': False, 'percentile': 8, 'word_level_threshold': False, 'score_path': 'rusemshift-train'}","{'weighting': 'top', 'seed': 90}"
0.20715396798727984,"{'binarize': False, 'percentile': 8, 'word_level_threshold': False, 'score_path': 'rusemshift-train'}","{'weighting': 'lin', 'seed': 90}"
0.27730701347454406,"{'binarize': False, 'percentile': 8, 'word_level_threshold': False, 'score_path': 'rusemshift-train'}","{'weighting': 'log', 'seed': 90}"
0.2808991821222652,"{'binarize': False, 'percentile': 8, 'word_level_threshold': False, 'score_path': 'ru-ru'}","{'weighting': 'top', 'seed': 90}"
0.16040109323642135,"{'binarize': False, 'percentile': 8, 'word_level_threshold': False, 'score_path': 'ru-ru'}","{'weighting': 'lin', 'seed': 90}"
0.20040271149491684,"{'binarize': False, 'percentile': 8, 'word_level_threshold': False, 'score_path': 'ru-ru'}","{'weighting': 'log', 'seed': 90}"
0.30302304634871136,"{'binarize': False, 'percentile': 8, 'word_level_threshold': False, 'score_path': 'en-en'}","{'weighting': 'top', 'seed': 90}"
0.2613473257563166,"{'binarize': False, 'percentile': 8, 'word_level_threshold': False, 'score_path': 'en-en'}","{'weighting': 'lin', 'seed': 90}"
0.3113237813438606,"{'binarize': False, 'percentile': 8, 'word_level_threshold': False, 'score_path': 'en-en'}","{'weighting': 'log', 'seed': 90}"
0.1515031694976023,"{'binarize': False, 'percentile': 9, 'word_level_threshold': False, 'score_path': 'rusemshift-finetune'}","{'weighting': 'top', 'seed': 90}"
0.11496117843425006,"{'binarize': False, 'percentile': 9, 'word_level_threshold': False, 'score_path': 'rusemshift-finetune'}","{'weighting': 'lin', 'seed': 90}"
0.12492237455357136,"{'binarize': False, 'percentile': 9, 'word_level_threshold': False, 'score_path': 'rusemshift-finetune'}","{'weighting': 'log', 'seed': 90}"
0.1603956202380719,"{'binarize': False, 'percentile': 9, 'word_level_threshold': False, 'score_path': 'rusemshift-train'}","{'weighting': 'top', 'seed': 90}"
0.11986435187503344,"{'binarize': False, 'percentile': 9, 'word_level_threshold': False, 'score_path': 'rusemshift-train'}","{'weighting': 'lin', 'seed': 90}"
0.1482411377032581,"{'binarize': False, 'percentile': 9, 'word_level_threshold': False, 'score_path': 'rusemshift-train'}","{'weighting': 'log', 'seed': 90}"
0.12262520847504829,"{'binarize': False, 'percentile': 9, 'word_level_threshold': False, 'score_path': 'ru-ru'}","{'weighting': 'top', 'seed': 90}"
0.08889480966608979,"{'binarize': False, 'percentile': 9, 'word_level_threshold': False, 'score_path': 'ru-ru'}","{'weighting': 'lin', 'seed': 90}"
0.09509469202977784,"{'binarize': False, 'percentile': 9, 'word_level_threshold': False, 'score_path': 'ru-ru'}","{'weighting': 'log', 'seed': 90}"
0.2417271948742206,"{'binarize': False, 'percentile': 9, 'word_level_threshold': False, 'score_path': 'en-en'}","{'weighting': 'top', 'seed': 90}"
0.1610496281449727,"{'binarize': False, 'percentile': 9, 'word_level_threshold': False, 'score_path': 'en-en'}","{'weighting': 'lin', 'seed': 90}"
0.18745287383952391,"{'binarize': False, 'percentile': 9, 'word_level_threshold': False, 'score_path': 'en-en'}","{'weighting': 'log', 'seed': 90}"
