identifier1	identifier2	annotator	judgment	comment	lemma	round
bib15760690_18951130_145050_185_0001_alto.xml-79-5	bib11653828_18110329_144028_74_0004_alto.xml-3-1	annotator2	1.0	 	krita	2
bib11653823_18241129_144010_278_0008_alto.xml-1-3	bib11653828_18110329_144028_74_0004_alto.xml-3-1	annotator2	1.0	 	krita	2
bib13506739_18210807_144030_182_0006_alto.xml-6-1	bib19225772_18250426_148004_47_0003_alto.xml-7-4	annotator2	4.0	 	krita	2
bib11653830_18960113_146968_4_0004_alto.xml-162-8	bib15650814_18950527_146365_122_0003_alto.xml-36-13	annotator2	1.0	 	krita	2
bib13506739_18181207_144030_283_0012_alto.xml-8-7	bib19225772_18070605_148004_62_0003_alto.xml-5-30	annotator2	4.0	 	krita	2
bib15873936_18960521_147385_59_0002_alto.xml-109-43	bib15650814_18950527_146365_122_0003_alto.xml-36-13	annotator2	4.0	 	krita	2
bib15978012_18950911_148361_211_0003_alto.xml-38-9	bib19277180_18951219_147374_103_0001_alto.xml-34-8	annotator2	1.0	 	krita	2
bib11653806_18021119_145120_127_0002_alto.xml-8-24	bib11653828_18110329_144028_74_0004_alto.xml-3-1	annotator2	1.0	 	krita	2
bib19223423_18300807_145063_63_0003_alto.xml-0-22	bib15873936_18950720_147385_84_0004_alto.xml-13-61	annotator2	4.0	 	krita	2
bib15761097_18950330_145020_38_0006_alto.xml-80-7	bib15873936_18950720_147385_84_0004_alto.xml-13-61	annotator2	4.0	 	krita	2
bib15761570_18950323_146176_52_0004_alto.xml-48-5	bib11653811_18970917_145317_143_0003_alto.xml-100-21	annotator2	1.0	 	krita	2
bib15873936_18950727_147385_87_0004_alto.xml-57-61	bib19277180_18951219_147374_103_0001_alto.xml-34-8	annotator2	4.0	 	krita	2
bib15650814_18950710_146365_158_0003_alto.xml-50-38	bib15650814_18950527_146365_122_0003_alto.xml-36-13	annotator2	1.0	 	krita	2
bib11653790_18981118_145648_89_0004_alto.xml-81-76	bib15650837_18951005_146391_232_0007_alto.xml-129-14	annotator2	4.0	 	krita	2
bib15760690_18950511_145050_72_0001_alto.xml-60-5	bib15650837_18951005_146391_232_0007_alto.xml-129-14	annotator2	4.0	 	krita	2
bib19227306_18300421_147700_16_0001_alto.xml-10-64	bib19223423_18280531_145063_44_0003_alto.xml-7-10	annotator2	2.0	 	krita	2
bib13506739_18050524_144030_119_0008_alto.xml-3-13	bib15650814_18950527_146365_122_0003_alto.xml-36-13	annotator2	1.0	 	krita	2
bib11653828_18210223_144028_45_0003_alto.xml-12-28	bib11653806_18070918_145120_107_0001_alto.xml-5-10	annotator2	4.0	 	krita	2
bib11653828_17980328_144028_72_0002_alto.xml-4-34	bib11653828_18110329_144028_74_0004_alto.xml-3-1	annotator2	1.0	 	krita	2
bib15873936_18950727_147385_87_0004_alto.xml-57-61	bib15650814_18950527_146365_122_0003_alto.xml-36-13	annotator2	1.0	 	krita	2
bib13506739_18211112_144030_265_0003_alto.xml-2-16	bib15650814_18950527_146365_122_0003_alto.xml-36-13	annotator2	1.0	 	krita	2
bib11653790_18950531_145648_23_0006_alto.xml-50-8	bib15650837_18951005_146391_232_0007_alto.xml-129-14	annotator2	4.0	 	krita	2
bib15760690_18950313_145050_41_0002_alto.xml-130-4	bib11653828_18110329_144028_74_0004_alto.xml-3-1	annotator2	1.0	 	krita	2
bib15873371_18950424_145112_110_0003_alto.xml-105-25	bib15650837_18951005_146391_232_0007_alto.xml-129-14	annotator2	1.0	 	krita	2
bib19225772_18020526_148004_59_0004_alto.xml-1-26	bib11653828_18110329_144028_74_0004_alto.xml-3-1	annotator2	1.0	 	krita	2
bib11653811_19020210_145317_22_0004_alto.xml-38-13	bib11653828_18110329_144028_74_0004_alto.xml-3-1	annotator2	1.0	 	krita	2
bib11653823_18230207_144010_31_0003_alto.xml-5-7	bib11653811_18970917_145317_143_0003_alto.xml-100-21	annotator2	4.0	 	krita	2
bib19225792_18230405_147359_13_0005_alto.xml-1-46	bib15650814_18950527_146365_122_0003_alto.xml-36-13	annotator2	1.0	 	krita	2
bib15975090_18950404_148377_40_0003_alto.xml-113-8	bib11653828_18110329_144028_74_0004_alto.xml-3-1	annotator2	1.0	 	krita	2
bib15650814_18950903_146365_205_0004_alto.xml-119-16	bib11653828_18081209_144028_287_0002_alto.xml-16-12	annotator2	2.0	 	krita	2
bib15760690_18950223_145050_31_0001_alto.xml-2-0	bib15650814_18950527_146365_122_0003_alto.xml-36-13	annotator2	1.0	 	krita	2
bib11653830_18960526_146968_42_0004_alto.xml-104-8	bib15650814_18950527_146365_122_0003_alto.xml-36-13	annotator2	1.0	 	krita	2
bib15873371_18950123_145112_22_0003_alto.xml-1-17	bib19223423_18280531_145063_44_0003_alto.xml-7-10	annotator2	3.0	 	krita	2
bib13506739_18170512_144030_108_0011_alto.xml-11-1	bib19225772_18070605_148004_62_0003_alto.xml-5-30	annotator2	4.0	 	krita	2
bib11653825_18130302_145134_27_0004_alto.xml-0-3	bib13506739_18200502_144030_100_0007_alto.xml-4-42	annotator2	4.0	 	krita	2
bib11653811_19031118_145317_179_0002_alto.xml-36-47	bib19225772_18230604_148004_62_0003_alto.xml-11-10	annotator2	1.0	 	krita	2
bib13506739_18020910_144030_206_0006_alto.xml-3-18	bib15650814_18950527_146365_122_0003_alto.xml-36-13	annotator2	1.0	 	krita	2
bib19349359_18951031_148383_129_0003_alto.xml-139-12	bib11653828_18110329_144028_74_0004_alto.xml-3-1	annotator2	1.0	 	krita	2
bib11653838_19001207_147024_49_0002_alto.xml-184-11	bib15650814_18950527_146365_122_0003_alto.xml-36-13	annotator2	1.0	 	krita	2
bib19225772_18210523_148004_59_0002_alto.xml-9-2	bib11653828_18110329_144028_74_0004_alto.xml-3-1	annotator2	1.0	 	krita	2
bib19225758_18951016_144022_241_0002_alto.xml-51-19	bib19225772_18070605_148004_62_0003_alto.xml-5-30	annotator2	1.0	 	krita	2
bib15761570_18950307_146176_42_0003_alto.xml-145-1	bib11653828_18081209_144028_287_0002_alto.xml-16-12	annotator2	1.0	 	krita	2
bib15761097_18950330_145020_38_0006_alto.xml-80-7	bib11653828_18110329_144028_74_0004_alto.xml-3-1	annotator2	1.0	 	krita	2
bib13506739_18100728_144030_174_0002_alto.xml-6-61	bib11653828_18081209_144028_287_0002_alto.xml-16-12	annotator2	2.0	 	krita	2
bib19223423_18300807_145063_63_0003_alto.xml-0-22	bib11653828_18110329_144028_74_0004_alto.xml-3-1	annotator2	1.0	 	krita	2
bib15873936_18951205_147385_143_0003_alto.xml-99-19	bib11653828_18110329_144028_74_0004_alto.xml-3-1	annotator2	1.0	 	krita	2
bib13506739_18250420_144030_89_0006_alto.xml-10-0	bib15650837_18060712_146391_55_0004_alto.xml-3-36	annotator2	4.0	 	krita	2
bib19225792_18230405_147359_13_0005_alto.xml-1-46	bib11653806_18021119_145120_127_0002_alto.xml-8-24	annotator2	4.0	 	krita	2
bib15760690_18950511_145050_72_0001_alto.xml-60-5	bib15650814_18950527_146365_122_0003_alto.xml-36-13	annotator2	1.0	 	krita	2
bib19227306_18300421_147700_16_0001_alto.xml-10-64	bib11653828_18110329_144028_74_0004_alto.xml-3-1	annotator2	1.0	 	krita	2
bib19277277_18250311_147682_58_0003_alto.xml-8-6	bib11653828_18110329_144028_74_0004_alto.xml-3-1	annotator2	1.0	 	krita	2
bib11653828_18080802_144028_176_0002_alto.xml-10-40	bib11653828_18110329_144028_74_0004_alto.xml-3-1	annotator2	1.0	 	krita	2
bib19225772_17940923_148003_76_0004_alto.xml-4-6	bib11653811_18970917_145317_143_0003_alto.xml-100-21	annotator2	4.0	 	krita	2
bib19227462_18950828_147640_199_0003_alto.xml-73-20	bib15650814_18950527_146365_122_0003_alto.xml-36-13	annotator2	1.0	 	krita	2
bib13506739_18210726_144030_172_0006_alto.xml-7-18	bib11653828_18110329_144028_74_0004_alto.xml-3-1	annotator2	1.0	 	krita	2
bib15650835_18950618_146472_52_0004_alto.xml-46-13	bib19225772_18070605_148004_62_0003_alto.xml-5-30	annotator2	3.0	 	krita	2
bib11653806_18120515_145120_55_0001_alto.xml-1-12	bib13506739_18180512_144030_106_0007_alto.xml-13-2	annotator2	3.0	 	krita	2
bib13506739_18131030_144030_252_0004_alto.xml-15-16	bib15650814_18950527_146365_122_0003_alto.xml-36-13	annotator2	1.0	 	krita	2
bib13506739_18051010_144030_235_0006_alto.xml-8-3	bib19225772_18250426_148004_47_0003_alto.xml-7-4	annotator2	4.0	 	krita	2
bib13506739_18200703_144030_150_0006_alto.xml-1-22	bib19225772_18230604_148004_62_0003_alto.xml-11-10	annotator2	4.0	 	krita	2
bib11653811_19020210_145317_22_0004_alto.xml-38-13	bib19223423_18280531_145063_44_0003_alto.xml-7-10	annotator2	4.0	 	krita	2
bib19225758_18951127_144022_277_0002_alto.xml-101-25	bib11653811_18980907_145317_137_0001_alto.xml-72-26	annotator2	1.0	 	krita	2
bib15650835_18960328_146472_49_0004_alto.xml-11-12	bib15650837_18951005_146391_232_0007_alto.xml-129-14	annotator2	2.0	 	krita	2
bib13506739_17911215_144030_291_0003_alto.xml-0-1	bib15650837_18951005_146391_232_0007_alto.xml-129-14	annotator2	4.0	 	krita	2
bib15760690_18950706_145050_101_0001_alto.xml-71-5	bib19225772_18280813_148004_92_0003_alto.xml-6-3	annotator2	4.0	 	krita	2
bib19225772_18020526_148004_59_0004_alto.xml-1-26	bib13506739_18180512_144030_106_0007_alto.xml-13-2	annotator2	4.0	 	krita	2
bib19277277_18951030_147683_296_0009_alto.xml-49-6	bib19225772_18230604_148004_62_0003_alto.xml-11-10	annotator2	4.0	 	krita	2
bib13506739_17970308_144030_55_0003_alto.xml-12-5	bib11653828_18081209_144028_287_0002_alto.xml-16-12	annotator2	3.0	 	krita	2
bib11653828_18130809_144028_181_0003_alto.xml-5-15	bib19225772_18250426_148004_47_0003_alto.xml-7-4	annotator2	4.0	 	krita	2
bib19277277_18300324_147682_69_0005_alto.xml-40-38	bib15650814_18950527_146365_122_0003_alto.xml-36-13	annotator2	1.0	 	krita	2
bib15650837_18020717_146391_57_0004_alto.xml-1-21	bib19227291_18961205_145289_147_0002_alto.xml-115-19	annotator2	1.0	 	krita	2
bib19277277_18250610_147682_131_0002_alto.xml-41-3	bib11653828_18110329_144028_74_0004_alto.xml-3-1	annotator2	1.0	 	krita	2
bib15873936_18960507_147385_53_0004_alto.xml-1-29	bib15650814_18950527_146365_122_0003_alto.xml-36-13	annotator2	1.0	 	krita	2
bib15760690_18951026_145050_165_0001_alto.xml-76-0	bib11653806_18070918_145120_107_0001_alto.xml-5-10	annotator2	4.0	 	krita	2
bib13506739_18201106_144030_258_0011_alto.xml-3-1	bib15650814_18950527_146365_122_0003_alto.xml-36-13	annotator2	1.0	 	krita	2
bib19223423_18281210_145063_99_0002_alto.xml-4-7	bib19225772_18230604_148004_62_0003_alto.xml-11-10	annotator2	3.0	 	krita	2
bib15650814_18950903_146365_205_0004_alto.xml-119-16	bib15650814_18950527_146365_122_0003_alto.xml-36-13	annotator2	1.0	 	krita	2
bib13506739_18160618_144030_139_0006_alto.xml-18-1	bib11653828_18110329_144028_74_0004_alto.xml-3-1	annotator2	1.0	 	krita	2
bib11653830_18950311_146968_30_0003_alto.xml-100-6	bib19225772_18070605_148004_62_0003_alto.xml-5-30	annotator2	1.0	 	krita	2
bib19225772_17940923_148003_76_0004_alto.xml-4-6	bib11653828_18110329_144028_74_0004_alto.xml-3-1	annotator2	1.0	 	krita	2
bib13506739_18131104_144030_256_0006_alto.xml-8-3	bib11653828_18110329_144028_74_0004_alto.xml-3-1	annotator2	1.0	 	krita	2
bib13506739_18110628_144030_147_0003_alto.xml-3-10	bib15873936_18950720_147385_84_0004_alto.xml-13-61	annotator2	3.0	 	krita	2
bib19223423_18170709_145063_54_0003_alto.xml-0-7	bib15650814_18950527_146365_122_0003_alto.xml-36-13	annotator2	1.0	 	krita	2
bib19225792_18230816_147359_32_0004_alto.xml-5-12	bib15873936_18950720_147385_84_0004_alto.xml-13-61	annotator2	4.0	 	krita	2
bib19225772_18041005_148004_116_0003_alto.xml-1-27	bib11653828_18110329_144028_74_0004_alto.xml-3-1	annotator2	1.0	 	krita	2
bib15650814_18950910_146365_211_0004_alto.xml-14-10	bib11653828_18110329_144028_74_0004_alto.xml-3-1	annotator2	1.0	 	krita	2
bib13506739_17970308_144030_55_0003_alto.xml-12-5	bib15650814_18950527_146365_122_0003_alto.xml-36-13	annotator2	1.0	 	krita	2
bib19225758_18950518_144022_115_0002_alto.xml-172-5	bib15650814_18950527_146365_122_0003_alto.xml-36-13	annotator2	1.0	 	krita	2
bib13506739_18020618_144030_135_0003_alto.xml-14-21	bib15650837_18060712_146391_55_0004_alto.xml-3-36	annotator2	4.0	 	krita	2
bib13506739_18110628_144030_147_0003_alto.xml-3-10	bib15650814_18950527_146365_122_0003_alto.xml-36-13	annotator2	1.0	 	krita	2
bib11653823_18241129_144010_278_0008_alto.xml-1-3	bib15650837_18060712_146391_55_0004_alto.xml-3-36	annotator2	4.0	 	krita	2
bib19277277_18260727_147682_171_0004_alto.xml-23-14	bib11653828_18110329_144028_74_0004_alto.xml-3-1	annotator2	1.0	 	krita	2
bib11653828_18010827_144028_194_0004_alto.xml-5-6	bib13506739_18180512_144030_106_0007_alto.xml-13-2	annotator2	0.0	 	krita	2
bib11653806_18050920_145120_106_0001_alto.xml-3-14	bib19225772_18230604_148004_62_0003_alto.xml-11-10	annotator2	0.0	 	krita	2
bib11653830_18950408_146968_41_0002_alto.xml-6-22	bib11653828_18110329_144028_74_0004_alto.xml-3-1	annotator2	1.0	 	krita	2
bib15761570_18950323_146176_52_0004_alto.xml-48-5	bib11653828_18110329_144028_74_0004_alto.xml-3-1	annotator2	1.0	 	krita	2
bib15650814_18950121_146365_18_0002_alto.xml-27-13	bib15650814_18950527_146365_122_0003_alto.xml-36-13	annotator2	4.0	 	krita	2
bib11653823_18260810_144010_183_0002_alto.xml-15-9	bib15873936_18950720_147385_84_0004_alto.xml-13-61	annotator3	4.0	 	krita	2
bib19277277_18300324_147682_69_0005_alto.xml-40-38	bib19277180_18951219_147374_103_0001_alto.xml-34-8	annotator3	3.0	 	krita	2
bib19225772_18230708_148004_75_0003_alto.xml-10-10	bib15650814_18950527_146365_122_0003_alto.xml-36-13	annotator3	2.0	 	krita	2
bib13506739_18010519_144030_111_0008_alto.xml-5-21	bib11653811_18980907_145317_137_0001_alto.xml-72-26	annotator3	4.0	 	krita	2
bib15978012_18950911_148361_211_0003_alto.xml-38-9	bib19277180_18951219_147374_103_0001_alto.xml-34-8	annotator3	1.0	 	krita	2
bib19277277_18300626_147682_144_0002_alto.xml-18-8	bib11653828_18110329_144028_74_0004_alto.xml-3-1	annotator3	0.0	not enough context	krita	2
bib15873936_18950907_147385_105_0004_alto.xml-91-14	bib19223423_18280531_145063_44_0003_alto.xml-7-10	annotator3	2.0	 	krita	2
bib15650837_18240306_146391_19_0004_alto.xml-1-46	bib15650814_18950527_146365_122_0003_alto.xml-36-13	annotator3	2.0	 	krita	2
bib19349359_18951116_148383_136_0002_alto.xml-19-6	bib11653828_18110329_144028_74_0004_alto.xml-3-1	annotator3	0.0	not enough context	krita	2
bib11653823_18230207_144010_31_0003_alto.xml-5-7	bib13506739_18210726_144030_172_0006_alto.xml-7-18	annotator3	3.0	 	krita	2
bib11653828_18130809_144028_181_0003_alto.xml-5-15	bib11653828_18110329_144028_74_0004_alto.xml-3-1	annotator3	0.0	not enough context	krita	2
bib13506739_18180618_144030_137_0002_alto.xml-2-25	bib11653828_18110329_144028_74_0004_alto.xml-3-1	annotator3	0.0	not enough context	krita	2
bib15760690_18950511_145050_72_0001_alto.xml-60-5	bib15650837_18951005_146391_232_0007_alto.xml-129-14	annotator3	4.0	 	krita	2
bib11653790_18950531_145648_23_0006_alto.xml-50-8	bib11653828_18110329_144028_74_0004_alto.xml-3-1	annotator3	0.0	not enough context	krita	2
bib13506739_18020910_144030_206_0006_alto.xml-3-18	bib15650814_18950527_146365_122_0003_alto.xml-36-13	annotator3	2.0	 	krita	2
bib19277277_18260727_147682_171_0004_alto.xml-23-14	bib19225772_18280813_148004_92_0003_alto.xml-6-3	annotator3	0.0	bad OCR → wrong lemmas	krita	2
bib19225792_18230405_147359_13_0005_alto.xml-1-46	bib15650814_18950527_146365_122_0003_alto.xml-36-13	annotator3	2.0	 	krita	2
bib15761097_18950330_145020_38_0006_alto.xml-80-7	bib15873936_18950720_147385_84_0004_alto.xml-13-61	annotator3	4.0	 	krita	2
bib11653811_19020210_145317_22_0004_alto.xml-38-13	bib19223423_18280531_145063_44_0003_alto.xml-7-10	annotator3	4.0	 	krita	2
bib19225772_18270821_148004_96_0003_alto.xml-7-3	bib11653828_18110329_144028_74_0004_alto.xml-3-1	annotator3	0.0	not enough context	krita	2
bib15650814_18950710_146365_158_0003_alto.xml-50-38	bib19225772_18230604_148004_62_0003_alto.xml-11-10	annotator3	4.0	 	krita	2
bib15760690_18951221_145050_197_0005_alto.xml-91-5	bib11653811_18970917_145317_143_0003_alto.xml-100-21	annotator3	4.0	 	krita	2
bib19227291_18130805_145289_32_0002_alto.xml-5-109	bib19225772_18250426_148004_47_0003_alto.xml-7-4	annotator3	3.0	 	krita	2
bib13506739_18170512_144030_108_0011_alto.xml-11-1	bib11653828_18110329_144028_74_0004_alto.xml-3-1	annotator3	0.0	unclear context	krita	2
bib19227291_18960307_145289_29_0002_alto.xml-31-13	bib11653828_18110329_144028_74_0004_alto.xml-3-1	annotator3	0.0	unclear context	krita	2
bib19225772_18241217_148004_146_0003_alto.xml-1-21	bib15650837_18060712_146391_55_0004_alto.xml-3-36	annotator3	4.0	 	krita	2
bib15760690_18951130_145050_185_0001_alto.xml-79-5	bib11653828_18110329_144028_74_0004_alto.xml-3-1	annotator3	0.0	not enough context	krita	2
bib13506739_18250420_144030_89_0006_alto.xml-10-0	bib15650814_18950527_146365_122_0003_alto.xml-36-13	annotator3	2.0	 	krita	2
bib11653790_18990530_145648_41_0004_alto.xml-79-37	bib11653828_18081209_144028_287_0002_alto.xml-16-12	annotator3	2.0	 	krita	2
bib15761570_18950323_146176_52_0004_alto.xml-48-5	bib11653828_18110329_144028_74_0004_alto.xml-3-1	annotator3	0.0	unclear context	krita	2
bib19277277_18260517_147682_111_0003_alto.xml-21-3	bib13506739_18180512_144030_106_0007_alto.xml-13-2	annotator3	4.0	 	krita	2
bib13506739_18160618_144030_139_0006_alto.xml-18-1	bib13506739_18200502_144030_100_0007_alto.xml-4-42	annotator3	4.0	 	krita	2
bib11653815_18970716_146944_80_0002_alto.xml-34-7	bib19223423_18280531_145063_44_0003_alto.xml-7-10	annotator3	4.0	 	krita	2
bib13506739_18100728_144030_174_0002_alto.xml-6-61	bib11653828_18110329_144028_74_0004_alto.xml-3-1	annotator3	0.0	unclear context	krita	2
bib11653811_18990911_145317_139_0003_alto.xml-94-7	bib15650814_18950527_146365_122_0003_alto.xml-36-13	annotator3	2.0	 	krita	2
bib19223423_18170709_145063_54_0003_alto.xml-0-7	bib15650814_18950527_146365_122_0003_alto.xml-36-13	annotator3	2.0	 	krita	2
bib11653825_18130302_145134_27_0004_alto.xml-0-3	bib15650814_18950527_146365_122_0003_alto.xml-36-13	annotator3	2.0	 	krita	2
bib15650814_18950614_146365_137_0003_alto.xml-15-13	bib15650814_18950527_146365_122_0003_alto.xml-36-13	annotator3	4.0	 	krita	2
bib11653838_19020926_147024_39_0003_alto.xml-111-12	bib19223423_18280531_145063_44_0003_alto.xml-7-10	annotator3	3.0	 	krita	2
bib11653790_18950301_145648_10_0006_alto.xml-176-84	bib11653828_18110329_144028_74_0004_alto.xml-3-1	annotator3	0.0	unclear context	krita	2
bib11653790_18950301_145648_10_0006_alto.xml-176-84	bib19225772_18250426_148004_47_0003_alto.xml-7-4	annotator3	3.0	 	krita	2
bib11653830_18960113_146968_4_0004_alto.xml-162-8	bib13506739_18200502_144030_100_0007_alto.xml-4-42	annotator3	0.0	not enough context	krita	2
bib11653838_19001207_147024_49_0002_alto.xml-184-11	bib15650837_18060712_146391_55_0004_alto.xml-3-36	annotator3	3.0	 	krita	2
bib15761570_18950323_146176_52_0004_alto.xml-48-5	bib11653811_18970917_145317_143_0003_alto.xml-100-21	annotator3	0.0	unclear context	krita	2
bib19225772_18151213_148004_145_0004_alto.xml-8-15	bib11653828_18110329_144028_74_0004_alto.xml-3-1	annotator3	0.0	unclear context	krita	2
bib19225772_18100815_148004_92_0003_alto.xml-2-19	bib11653828_18081209_144028_287_0002_alto.xml-16-12	annotator3	3.0	 	krita	2
bib15650814_18950903_146365_205_0004_alto.xml-119-16	bib15650814_18950527_146365_122_0003_alto.xml-36-13	annotator3	3.0	 	krita	2
bib19277277_18950930_147683_266_0004_alto.xml-54-25	bib15650814_18950527_146365_122_0003_alto.xml-36-13	annotator3	3.0	 	krita	2
bib11653811_19020929_145317_149_0004_alto.xml-50-15	bib19225772_18070605_148004_62_0003_alto.xml-5-30	annotator3	4.0	 	krita	2
bib15873936_18950727_147385_87_0004_alto.xml-57-61	bib15650814_18950527_146365_122_0003_alto.xml-36-13	annotator3	2.0	 	krita	2
bib15650835_18960328_146472_49_0004_alto.xml-11-12	bib15650837_18951005_146391_232_0007_alto.xml-129-14	annotator3	3.0	 	krita	2
bib13506739_18190707_144030_153_0007_alto.xml-0-2	bib11653828_18110329_144028_74_0004_alto.xml-3-1	annotator3	0.0	unclear context	krita	2
bib15978012_18950911_148361_211_0003_alto.xml-38-9	bib11653828_18110329_144028_74_0004_alto.xml-3-1	annotator3	0.0	unclear context	krita	2
bib19223423_18300807_145063_63_0003_alto.xml-6-7	bib19225772_18280813_148004_92_0003_alto.xml-6-3	annotator3	4.0	 	krita	2
bib19227462_18950828_147640_199_0003_alto.xml-73-20	bib15650837_18060712_146391_55_0004_alto.xml-3-36	annotator3	3.0	 	krita	2
bib19349359_18951031_148383_129_0003_alto.xml-139-12	bib11653828_18110329_144028_74_0004_alto.xml-3-1	annotator3	0.0	unclear context	krita	2
bib19277277_18250610_147682_131_0002_alto.xml-41-3	bib11653828_18110329_144028_74_0004_alto.xml-3-1	annotator3	0.0	unclear context	krita	2
bib19225772_18240622_148004_70_0003_alto.xml-3-19	bib19225772_18020526_148004_59_0004_alto.xml-1-26	annotator3	4.0	 	krita	2
bib11653811_18970714_145317_106_0001_alto.xml-40-56	bib15650814_18950527_146365_122_0003_alto.xml-36-13	annotator3	2.0	 	krita	2
bib19277301_18950311_145146_20_0003_alto.xml-81-0	bib13506739_18180512_144030_106_0007_alto.xml-13-2	annotator3	0.0	not enough context	krita	2
bib11653811_19020723_145317_110_0003_alto.xml-129-10	bib19223423_18280531_145063_44_0003_alto.xml-7-10	annotator3	2.0	 	krita	2
bib19225772_18290527_148004_59_0003_alto.xml-10-16	bib15650814_18950527_146365_122_0003_alto.xml-36-13	annotator3	2.0	 	krita	2
bib19225772_18230708_148004_75_0003_alto.xml-10-10	bib19225772_18230604_148004_62_0003_alto.xml-11-10	annotator3	4.0	same sentence?	krita	2
bib13506739_18031024_144030_242_0006_alto.xml-0-2	bib15650837_18951005_146391_232_0007_alto.xml-129-14	annotator3	4.0	 	krita	2
bib11653838_19020926_147024_39_0003_alto.xml-111-12	bib11653828_18110329_144028_74_0004_alto.xml-3-1	annotator3	0.0	not enough context	krita	2
bib19223423_18280726_145063_60_0002_alto.xml-4-31	bib15650814_18950527_146365_122_0003_alto.xml-36-13	annotator3	1.0	 	krita	2
bib11653828_18080802_144028_176_0002_alto.xml-10-40	bib11653828_18110329_144028_74_0004_alto.xml-3-1	annotator3	2.0	 	krita	2
bib15873371_18950123_145112_22_0003_alto.xml-1-17	bib19223423_18280531_145063_44_0003_alto.xml-7-10	annotator3	3.0	 	krita	2
bib13506739_18020910_144030_206_0006_alto.xml-3-18	bib15873936_18950720_147385_84_0004_alto.xml-13-61	annotator3	4.0	 	krita	2
bib11653811_18970714_145317_106_0001_alto.xml-40-56	bib19277180_18951219_147374_103_0001_alto.xml-34-8	annotator3	4.0	 	krita	2
bib19277277_18260727_147682_171_0004_alto.xml-23-14	bib11653828_18110329_144028_74_0004_alto.xml-3-1	annotator3	0.0	unclear context	krita	2
bib11653811_19031118_145317_179_0002_alto.xml-36-47	bib19225772_18230604_148004_62_0003_alto.xml-11-10	annotator3	2.0	 	krita	2
bib15760600_18950608_146401_67_0003_alto.xml-161-33	bib15873936_18950720_147385_84_0004_alto.xml-13-61	annotator3	3.0	 	krita	2
bib15873371_18950424_145112_110_0003_alto.xml-105-25	bib15650837_18951005_146391_232_0007_alto.xml-129-14	annotator3	2.0	 	krita	2
bib15760690_18950126_145050_15_0001_alto.xml-14-0	bib15650837_18060712_146391_55_0004_alto.xml-3-36	annotator3	4.0	 	krita	2
bib19225758_18950506_144022_104_0002_alto.xml-179-27	bib15650814_18950710_146365_158_0003_alto.xml-50-38	annotator3	2.0	 	krita	2
bib15760690_18951026_145050_165_0001_alto.xml-76-0	bib11653806_18070918_145120_107_0001_alto.xml-5-10	annotator3	4.0	 	krita	2
bib11653790_18990530_145648_41_0004_alto.xml-79-37	bib15650814_18950527_146365_122_0003_alto.xml-36-13	annotator3	4.0	 	krita	2
bib19225772_18041005_148004_116_0003_alto.xml-1-27	bib11653828_18110329_144028_74_0004_alto.xml-3-1	annotator3	0.0	unclear context	krita	2
bib15761570_18951128_146176_196_0003_alto.xml-167-29	bib15650814_18950527_146365_122_0003_alto.xml-36-13	annotator3	4.0	 	krita	2
bib13506739_18240526_144030_121_0011_alto.xml-19-22	bib15650814_18950527_146365_122_0003_alto.xml-36-13	annotator3	2.0	 	krita	2
bib13506739_18201106_144030_258_0011_alto.xml-3-1	bib19225772_18230604_148004_62_0003_alto.xml-11-10	annotator3	4.0	 	krita	2
bib11653806_18000723_145120_84_0002_alto.xml-0-9	bib13506739_18180512_144030_106_0007_alto.xml-13-2	annotator3	4.0	 	krita	2
bib15650835_18950618_146472_52_0004_alto.xml-46-13	bib19225772_18070605_148004_62_0003_alto.xml-5-30	annotator3	3.0	 	krita	2
bib11653838_19000112_147024_2_0001_alto.xml-61-126	bib13506739_18200502_144030_100_0007_alto.xml-4-42	annotator3	4.0	 	krita	2
bib15873936_18960111_147385_4_0004_alto.xml-136-19	bib15650814_18950527_146365_122_0003_alto.xml-36-13	annotator3	4.0	 	krita	2
bib15761570_18950822_146176_138_0004_alto.xml-71-20	bib15873936_18950720_147385_84_0004_alto.xml-13-61	annotator3	3.0	 	krita	2
bib19225758_18951016_144022_241_0002_alto.xml-51-19	bib11653828_18110329_144028_74_0004_alto.xml-3-1	annotator3	0.0	unclear context	krita	2
bib13506739_18250420_144030_89_0006_alto.xml-10-0	bib15650837_18060712_146391_55_0004_alto.xml-3-36	annotator3	4.0	 	krita	2
bib19349359_18951116_148383_136_0002_alto.xml-19-6	bib11653811_18980907_145317_137_0001_alto.xml-72-26	annotator3	3.0	 	krita	2
bib19277277_18950711_147683_185_0001_alto.xml-49-36	bib11653828_18110329_144028_74_0004_alto.xml-3-1	annotator3	0.0	unclear context	krita	2
bib15869824_18960606_145700_45_0003_alto.xml-116-45	bib15650814_18950527_146365_122_0003_alto.xml-36-13	annotator3	3.0	 	krita	2
bib19225772_18270821_148004_96_0003_alto.xml-7-3	bib19225772_18280813_148004_92_0003_alto.xml-6-3	annotator3	4.0	 	krita	2
bib19225772_18240622_148004_70_0003_alto.xml-3-19	bib15650837_18060712_146391_55_0004_alto.xml-3-36	annotator3	3.0	 	krita	2
bib19225772_18290527_148004_59_0003_alto.xml-10-16	bib11653828_18081209_144028_287_0002_alto.xml-16-12	annotator3	3.0	 	krita	2
