identifier1	identifier2	annotator	judgment	comment	lemma	round
bib19277277_18950616_147683_161_0003_alto.xml-108-7	bib11653790_19020117_145648_5_0003_alto.xml-51-23	annotator2	4.0	 	motiv	2
bib11653815_18970104_146944_1_0003_alto.xml-6-12	bib19227291_18201004_145289_40_0006_alto.xml-3-19	annotator2	2.0	 	motiv	2
bib19227462_18950315_147640_63_0003_alto.xml-2-31	bib19227462_18950328_147640_73_0003_alto.xml-233-14	annotator2	4.0	 	motiv	2
bib11653811_19030801_145317_117_0004_alto.xml-44-11	bib11653790_19020117_145648_5_0003_alto.xml-51-23	annotator2	1.0	 	motiv	2
bib19227291_18270328_145289_13_0002_alto.xml-11-39	bib19227462_18950921_147640_220_0002_alto.xml-35-3	annotator2	4.0	 	motiv	2
bib11653828_17990408_144028_79_0002_alto.xml-4-7	bib11653828_18151027_144028_250_0001_alto.xml-0-3	annotator2	4.0	 	motiv	2
bib19225772_18301029_148004_124_0001_alto.xml-4-10	bib11653790_19020117_145648_5_0003_alto.xml-51-23	annotator2	1.0	 	motiv	2
bib11653828_18260304_144028_53_0002_alto.xml-12-0	bib11653828_18151027_144028_250_0001_alto.xml-0-3	annotator2	4.0	 	motiv	2
bib13506739_18290113_144030_9_0001_alto.xml-2-9	bib19227462_18950328_147640_73_0003_alto.xml-233-14	annotator2	4.0	 	motiv	2
bib11653828_18221010_144028_236_0002_alto.xml-6-16	bib19227462_18950328_147640_73_0003_alto.xml-233-14	annotator2	4.0	 	motiv	2
bib11653828_18130917_144028_215_0003_alto.xml-4-2	bib13506739_18290113_144030_9_0001_alto.xml-4-12	annotator2	1.0	 	motiv	2
bib13506739_18240409_144030_83_0012_alto.xml-13-9	bib13506739_18290113_144030_9_0001_alto.xml-4-12	annotator2	1.0	 	motiv	2
bib11653828_18260609_144028_131_0004_alto.xml-7-25	bib11653828_18201229_144028_302_0001_alto.xml-2-4	annotator2	4.0	 	motiv	2
bib15650837_18240911_146391_73_0002_alto.xml-1-19	bib11653828_18240914_144028_213_0004_alto.xml-7-8	annotator2	4.0	 	motiv	2
bib11653828_17990408_144028_79_0002_alto.xml-1-25	bib11653828_18190719_144028_163_0003_alto.xml-4-17	annotator2	4.0	 	motiv	2
bib11653830_18950401_146968_38_0004_alto.xml-19-1	bib11653828_18140409_144028_81_0003_alto.xml-16-13	annotator2	4.0	 	motiv	2
bib11653830_18951025_146968_123_0003_alto.xml-152-1	bib19227291_18961015_145289_125_0003_alto.xml-38-10	annotator2	4.0	 	motiv	2
bib11653825_18080827_145134_103_0002_alto.xml-1-68	bib19277277_18291105_147682_257_0001_alto.xml-16-20	annotator2	4.0	 	motiv	2
bib19225758_18951017_144022_242_0002_alto.xml-100-21	bib19277277_18291105_147682_257_0001_alto.xml-16-20	annotator2	4.0	 	motiv	2
bib11653815_18951119_146944_137_0004_alto.xml-33-22	bib11653828_18210929_144028_228_0003_alto.xml-10-17	annotator2	4.0	 	motiv	2
bib19227462_18950417_147640_88_0002_alto.xml-186-14	bib11653828_18220316_144028_64_0002_alto.xml-11-21	annotator2	4.0	 	motiv	2
bib15978012_18950227_148361_49_0001_alto.xml-2-13	bib11653828_18151111_144028_263_0004_alto.xml-5-17	annotator2	4.0	 	motiv	2
bib11653811_19030801_145317_117_0004_alto.xml-44-11	bib19227462_18950921_147640_220_0002_alto.xml-35-3	annotator2	4.0	 	motiv	2
bib19227462_18950710_147640_157_0003_alto.xml-40-38	bib11653828_18190719_144028_163_0003_alto.xml-4-17	annotator2	2.0	 	motiv	2
bib11653830_18950329_146968_37_0002_alto.xml-120-5	bib13506739_18290113_144030_9_0001_alto.xml-4-12	annotator2	1.0	 	motiv	2
bib11653790_18990214_145648_12_0003_alto.xml-43-30	bib15873371_18950402_145112_90_0003_alto.xml-186-17	annotator2	4.0	 	motiv	2
bib19277301_18960217_145146_14_0003_alto.xml-63-6	bib19227462_18950328_147640_73_0003_alto.xml-233-14	annotator2	4.0	 	motiv	2
bib15873371_18951209_145112_336_0003_alto.xml-58-1	bib11653828_18210929_144028_228_0003_alto.xml-10-17	annotator2	4.0	 	motiv	2
bib11653811_18980611_145317_88_0002_alto.xml-82-26	bib19277277_18291105_147682_257_0001_alto.xml-16-20	annotator2	4.0	 	motiv	2
bib11653828_18181016_144028_239_0002_alto.xml-12-13	bib13506739_18290113_144030_9_0001_alto.xml-4-12	annotator2	2.0	 	motiv	2
bib11653828_18170909_144028_208_0002_alto.xml-7-5	bib11653811_18991104_145317_170_0002_alto.xml-48-0	annotator2	4.0	 	motiv	2
bib11653828_18040802_144028_177_0002_alto.xml-6-50	bib11653828_18170909_144028_208_0002_alto.xml-7-5	annotator2	4.0	 	motiv	2
bib11653828_18040802_144028_177_0002_alto.xml-6-50	bib13506739_18290113_144030_9_0001_alto.xml-4-12	annotator2	2.0	 	motiv	2
bib15975090_18960505_148377_56_0003_alto.xml-64-3	bib19277277_18291105_147682_257_0001_alto.xml-16-20	annotator2	4.0	 	motiv	2
bib11653836_18950524_147011_21_0003_alto.xml-141-9	bib13506739_18290113_144030_9_0001_alto.xml-4-12	annotator2	2.0	 	motiv	2
bib11653828_18170909_144028_208_0002_alto.xml-7-5	bib11653790_19020117_145648_5_0003_alto.xml-51-23	annotator2	1.0	 	motiv	2
bib11653828_18080714_144028_160_0002_alto.xml-11-4	bib19277277_18291105_147682_257_0001_alto.xml-16-20	annotator2	4.0	 	motiv	2
bib13506739_18290323_144030_68_0008_alto.xml-17-27	bib11653790_19020117_145648_5_0003_alto.xml-51-23	annotator2	1.0	 	motiv	2
bib11653828_18280809_144028_180_0003_alto.xml-7-8	bib11653828_18220316_144028_64_0002_alto.xml-11-21	annotator2	4.0	 	motiv	2
bib11653828_18280115_144028_12_0002_alto.xml-1-12	bib19227291_18201004_145289_40_0006_alto.xml-3-19	annotator2	4.0	 	motiv	2
bib11653838_19010125_147024_4_0004_alto.xml-46-0	bib19227291_18961015_145289_125_0003_alto.xml-38-10	annotator2	4.0	 	motiv	2
bib11653825_18081229_145134_154_0001_alto.xml-0-19	bib19227291_18201004_145289_40_0006_alto.xml-3-19	annotator2	4.0	 	motiv	2
bib11653825_18080827_145134_103_0002_alto.xml-1-68	bib19225758_18950202_144022_28_0002_alto.xml-101-2	annotator2	4.0	 	motiv	2
bib11653828_18161213_144028_291_0002_alto.xml-3-40	bib19227291_18281105_145289_45_0003_alto.xml-8-70	annotator2	4.0	 	motiv	2
bib15650814_18950927_146365_226_0002_alto.xml-29-11	bib11653811_18991104_145317_170_0002_alto.xml-48-0	annotator2	4.0	 	motiv	2
bib11653790_19000612_145648_46_0002_alto.xml-5-31	bib19227291_18281105_145289_45_0003_alto.xml-8-70	annotator2	4.0	 	motiv	2
bib11653815_18960923_146944_76_0003_alto.xml-33-8	bib19277277_18291105_147682_257_0001_alto.xml-16-20	annotator2	4.0	 	motiv	2
bib19277346_18150610_147394_23_0002_alto.xml-0-9	bib11653790_19020117_145648_5_0003_alto.xml-51-23	annotator2	1.0	 	motiv	2
bib19227291_18960818_145289_99_0002_alto.xml-76-13	bib11653828_18201229_144028_302_0001_alto.xml-2-4	annotator2	1.0	 	motiv	2
bib15978012_18950227_148361_49_0001_alto.xml-2-13	bib19277277_18291105_147682_257_0001_alto.xml-16-20	annotator2	4.0	 	motiv	2
bib11653828_18261207_144028_285_0002_alto.xml-22-6	bib11653828_18190719_144028_163_0003_alto.xml-4-17	annotator2	4.0	 	motiv	2
bib15873371_18950822_145112_227_0002_alto.xml-24-40	bib19227291_18201004_145289_40_0006_alto.xml-3-19	annotator2	4.0	 	motiv	2
bib13506739_18300427_144030_95_0004_alto.xml-25-41	bib19227462_18950328_147640_73_0003_alto.xml-233-14	annotator2	4.0	 	motiv	2
bib11653828_18280809_144028_180_0003_alto.xml-7-8	bib13506739_18290113_144030_9_0001_alto.xml-4-12	annotator2	4.0	 	motiv	2
bib11653828_18230304_144028_52_0001_alto.xml-5-18	bib19227462_18950328_147640_73_0003_alto.xml-233-14	annotator2	4.0	 	motiv	2
bib13506739_18290117_144030_13_0004_alto.xml-21-29	bib15873371_18950402_145112_90_0003_alto.xml-186-17	annotator2	4.0	 	motiv	2
bib19277277_18950701_147683_175_0003_alto.xml-21-15	bib19227462_18950328_147640_73_0003_alto.xml-233-14	annotator2	4.0	 	motiv	2
bib11653811_18990127_145317_14_0003_alto.xml-11-19	bib19227291_18281105_145289_45_0003_alto.xml-8-70	annotator2	4.0	 	motiv	2
bib11653828_18250930_144028_226_0002_alto.xml-16-35	bib19225758_18950202_144022_28_0002_alto.xml-101-2	annotator2	4.0	 	motiv	2
bib15873936_18960618_147385_70_0004_alto.xml-33-76	bib13506739_18290113_144030_9_0001_alto.xml-4-12	annotator2	2.0	 	motiv	2
bib19277349_18951219_147403_159_0003_alto.xml-24-12	bib13506739_18290113_144030_9_0001_alto.xml-4-12	annotator2	1.0	 	motiv	2
bib15650814_18950927_146365_226_0002_alto.xml-22-13	bib11653790_19020117_145648_5_0003_alto.xml-51-23	annotator2	1.0	 	motiv	2
bib19225772_18230603_148004_61_0001_alto.xml-4-12	bib11653828_18220920_144028_219_0004_alto.xml-10-2	annotator2	4.0	 	motiv	2
bib15650814_18950521_146365_118_0001_alto.xml-3-3	bib19227291_18281105_145289_45_0003_alto.xml-8-70	annotator2	4.0	 	motiv	2
bib11653815_18960923_146944_76_0003_alto.xml-33-8	bib13506739_18271215_144030_294_0008_alto.xml-30-153	annotator2	4.0	 	motiv	2
bib11653828_18230304_144028_52_0001_alto.xml-5-18	bib11653828_18240914_144028_213_0004_alto.xml-7-8	annotator2	4.0	 	motiv	2
bib19227462_18950118_147640_15_0002_alto.xml-200-26	bib11653828_18151111_144028_263_0004_alto.xml-5-17	annotator2	1.0	 	motiv	2
bib15873936_18950326_147385_37_0003_alto.xml-133-16	bib13506739_18290113_144030_9_0001_alto.xml-4-12	annotator2	2.0	 	motiv	2
bib15650835_18951224_146472_113_0001_alto.xml-55-15	bib11653790_19020117_145648_5_0003_alto.xml-51-23	annotator2	4.0	 	motiv	2
bib11653828_18250528_144028_120_0002_alto.xml-1-0	bib11653828_18220920_144028_219_0004_alto.xml-10-2	annotator2	4.0	 	motiv	2
bib11653790_18990324_145648_23_0008_alto.xml-82-4	bib11653790_19020117_145648_5_0003_alto.xml-51-23	annotator2	1.0	 	motiv	2
bib11653828_18160724_144028_169_0003_alto.xml-11-5	bib19277277_18291105_147682_257_0001_alto.xml-16-20	annotator2	4.0	 	motiv	2
bib15650835_18950802_146472_65_0003_alto.xml-195-8	bib19227291_18960905_145289_107_0002_alto.xml-136-23	annotator2	4.0	 	motiv	2
bib11653811_19021001_145317_150_0002_alto.xml-115-29	bib15873371_18950402_145112_90_0003_alto.xml-186-17	annotator2	1.0	 	motiv	2
bib11653828_18140927_144028_223_0002_alto.xml-6-0	bib13506739_18290113_144030_9_0001_alto.xml-4-12	annotator2	2.0	 	motiv	2
bib11653825_18080407_145134_41_0003_alto.xml-10-56	bib11653790_19020117_145648_5_0003_alto.xml-51-23	annotator2	2.0	 	motiv	2
bib11653811_19031216_145317_195_0002_alto.xml-145-8	bib19225758_18950202_144022_28_0002_alto.xml-101-2	annotator2	1.0	 	motiv	2
bib19227462_18951108_147640_261_0003_alto.xml-77-35	bib11653828_18190719_144028_163_0003_alto.xml-4-17	annotator2	2.0	 	motiv	2
bib11653828_18161218_144028_295_0003_alto.xml-14-38	bib19277277_18291105_147682_257_0001_alto.xml-16-20	annotator2	4.0	 	motiv	2
bib11653838_19020620_147024_25_0002_alto.xml-177-7	bib11653828_18220920_144028_219_0004_alto.xml-10-2	annotator2	4.0	 	motiv	2
bib11653790_18990214_145648_12_0003_alto.xml-43-30	bib13506739_18290113_144030_9_0001_alto.xml-4-12	annotator2	2.0	 	motiv	2
bib11653790_19000612_145648_46_0002_alto.xml-5-31	bib19277277_18291105_147682_257_0001_alto.xml-16-20	annotator2	4.0	 	motiv	2
bib15978012_18950131_148361_26_0002_alto.xml-63-15	bib13506739_18290113_144030_9_0001_alto.xml-4-12	annotator2	2.0	 	motiv	2
bib11653811_19010911_145317_140_0002_alto.xml-22-15	bib19225758_18950202_144022_28_0002_alto.xml-101-2	annotator2	4.0	 	motiv	2
bib15650814_18950122_146365_19_0002_alto.xml-39-4	bib19227291_18961015_145289_125_0003_alto.xml-38-10	annotator2	4.0	 	motiv	2
bib11653828_18190209_144028_32_0003_alto.xml-11-28	bib11653790_19020117_145648_5_0003_alto.xml-51-23	annotator2	1.0	 	motiv	2
bib11653815_18970104_146944_1_0003_alto.xml-6-12	bib19277277_18291105_147682_257_0001_alto.xml-16-20	annotator2	4.0	 	motiv	2
bib11653828_18260609_144028_131_0004_alto.xml-7-25	bib19227462_18950328_147640_73_0003_alto.xml-233-14	annotator2	4.0	 	motiv	2
bib13506739_18290522_144030_117_0005_alto.xml-4-6	bib19227291_18281105_145289_45_0003_alto.xml-8-70	annotator2	4.0	 	motiv	2
bib13506739_18290409_144030_82_0002_alto.xml-8-9	bib11653830_18950401_146968_38_0004_alto.xml-19-1	annotator2	4.0	 	motiv	2
bib15650835_18950802_146472_65_0003_alto.xml-195-8	bib11653828_18201229_144028_302_0001_alto.xml-2-4	annotator2	3.0	 	motiv	2
bib11653790_18960522_145648_21_0003_alto.xml-25-23	bib19277277_18291105_147682_257_0001_alto.xml-16-20	annotator2	4.0	 	motiv	2
bib19277277_18950701_147683_175_0003_alto.xml-21-15	bib19225758_18950202_144022_28_0002_alto.xml-101-2	annotator2	4.0	 	motiv	2
bib19225772_18070429_148004_47_0003_alto.xml-5-12	bib11653828_18240914_144028_213_0004_alto.xml-7-8	annotator2	0.0	 	motiv	2
bib11653828_18210929_144028_228_0003_alto.xml-10-17	bib13506739_18271215_144030_294_0008_alto.xml-30-153	annotator2	4.0	 	motiv	2
bib11653811_18980611_145317_88_0002_alto.xml-82-26	bib11653811_18991104_145317_170_0002_alto.xml-48-0	annotator2	4.0	 	motiv	2
bib11653828_18260224_144028_46_0003_alto.xml-9-29	bib11653790_19020117_145648_5_0003_alto.xml-51-23	annotator2	1.0	 	motiv	2
bib11653828_17990408_144028_79_0002_alto.xml-1-25	bib19277277_18291105_147682_257_0001_alto.xml-16-20	annotator2	4.0	 	motiv	2
bib11653828_18200203_144028_27_0002_alto.xml-6-13	bib19277277_18291105_147682_257_0001_alto.xml-16-20	annotator2	4.0	 	motiv	2
bib11653828_18140409_144028_81_0003_alto.xml-16-13	bib19227462_18950328_147640_73_0003_alto.xml-233-14	annotator2	4.0	 	motiv	2
bib15869824_18961104_145700_88_0003_alto.xml-32-44	bib13506739_18290113_144030_9_0001_alto.xml-4-12	annotator2	2.0	 	motiv	2
bib13506739_18251229_144030_302_0001_alto.xml-20-8	bib11653811_18991104_145317_170_0002_alto.xml-48-0	annotator2	4.0	 	motiv	2
bib15978012_18950807_148361_181_0003_alto.xml-18-7	bib11653828_18220316_144028_64_0002_alto.xml-11-21	annotator2	4.0	 	motiv	2
bib13506739_18270222_144030_44_0001_alto.xml-25-0	bib11653828_18201229_144028_302_0001_alto.xml-2-4	annotator2	0.0	 	motiv	2
bib19225792_18290905_147359_36_0003_alto.xml-4-7	bib11653828_18220920_144028_219_0004_alto.xml-10-2	annotator2	4.0	 	motiv	2
bib11653828_18181016_144028_239_0002_alto.xml-12-13	bib19227291_18201004_145289_40_0006_alto.xml-3-19	annotator2	4.0	 	motiv	2
bib15761097_18951024_145020_126_0003_alto.xml-37-18	bib19277277_18291105_147682_257_0001_alto.xml-16-20	annotator3	2.0	 	motiv	2
bib19277277_18281220_147682_298_0001_alto.xml-1-34	bib11653811_18991104_145317_170_0002_alto.xml-48-0	annotator3	4.0	 	motiv	2
bib11653828_18160724_144028_169_0003_alto.xml-11-5	bib19277277_18291105_147682_257_0001_alto.xml-16-20	annotator3	4.0	 	motiv	2
bib11653828_18130917_144028_215_0003_alto.xml-4-2	bib13506739_18290113_144030_9_0001_alto.xml-4-12	annotator3	0.0	bad OCR → wrong lemmas	motiv	2
bib11653811_18950413_145317_57_0002_alto.xml-96-6	bib19227462_18950328_147640_73_0003_alto.xml-233-14	annotator3	2.0	 	motiv	2
bib13506739_18250902_144030_202_0004_alto.xml-32-109	bib19227291_18281105_145289_45_0003_alto.xml-8-70	annotator3	4.0	 	motiv	2
bib19225758_18950419_144022_90_0002_alto.xml-47-24	bib19277277_18291105_147682_257_0001_alto.xml-16-20	annotator3	2.0	 	motiv	2
bib11653828_18280115_144028_12_0002_alto.xml-1-12	bib19227291_18201004_145289_40_0006_alto.xml-3-19	annotator3	4.0	 	motiv	2
bib11653830_18950401_146968_38_0004_alto.xml-19-1	bib11653828_18140409_144028_81_0003_alto.xml-16-13	annotator3	4.0	 	motiv	2
bib15978012_18950807_148361_181_0003_alto.xml-18-7	bib19277277_18291105_147682_257_0001_alto.xml-16-20	annotator3	4.0	 	motiv	2
bib15761097_18951119_145020_137_0003_alto.xml-44-14	bib11653828_18151111_144028_263_0004_alto.xml-5-17	annotator3	2.0	 	motiv	2
bib11653828_18130917_144028_215_0003_alto.xml-4-2	bib11653828_18220316_144028_64_0002_alto.xml-11-21	annotator3	4.0	 	motiv	2
bib11653811_19010508_145317_70_0002_alto.xml-66-11	bib19277277_18291105_147682_257_0001_alto.xml-16-20	annotator3	4.0	 	motiv	2
bib19227462_18950315_147640_63_0003_alto.xml-2-31	bib19227291_18281105_145289_45_0003_alto.xml-8-70	annotator3	4.0	 	motiv	2
bib11653828_18161213_144028_291_0002_alto.xml-3-40	bib19227291_18281105_145289_45_0003_alto.xml-8-70	annotator3	4.0	 	motiv	2
bib15869824_18961104_145700_88_0003_alto.xml-32-44	bib15873371_18950402_145112_90_0003_alto.xml-186-17	annotator3	4.0	 	motiv	2
bib19227462_18951108_147640_261_0003_alto.xml-77-35	bib19277277_18291105_147682_257_0001_alto.xml-16-20	annotator3	2.0	 	motiv	2
bib11653811_18980611_145317_88_0002_alto.xml-82-26	bib19277277_18291105_147682_257_0001_alto.xml-16-20	annotator3	4.0	 	motiv	2
bib19227462_18950326_147640_71_0003_alto.xml-64-0	bib13506739_18290113_144030_9_0001_alto.xml-4-12	annotator3	4.0	 	motiv	2
bib11653825_18080407_145134_41_0003_alto.xml-10-56	bib11653790_19020117_145648_5_0003_alto.xml-51-23	annotator3	2.0	 	motiv	2
bib15650814_18950521_146365_118_0001_alto.xml-3-3	bib19227291_18281105_145289_45_0003_alto.xml-8-70	annotator3	4.0	 	motiv	2
bib11653828_18181016_144028_239_0002_alto.xml-12-13	bib13506739_18290113_144030_9_0001_alto.xml-4-12	annotator3	4.0	 	motiv	2
bib13506739_18271110_144030_264_0002_alto.xml-30-7	bib11653828_18190719_144028_163_0003_alto.xml-4-17	annotator3	4.0	 	motiv	2
bib19277349_18951231_147403_164_0003_alto.xml-59-18	bib13506739_18290113_144030_9_0001_alto.xml-4-12	annotator3	4.0	 	motiv	2
bib19277277_18270326_147682_71_0001_alto.xml-31-2	bib13506739_18290113_144030_9_0001_alto.xml-4-12	annotator3	4.0	 	motiv	2
bib19277301_18960217_145146_14_0003_alto.xml-63-6	bib19227291_18281105_145289_45_0003_alto.xml-8-70	annotator3	4.0	 	motiv	2
bib11653815_18951119_146944_137_0004_alto.xml-33-22	bib19277277_18291105_147682_257_0001_alto.xml-16-20	annotator3	4.0	 	motiv	2
bib11653828_18260612_144028_133_0003_alto.xml-6-14	bib11653790_19020117_145648_5_0003_alto.xml-51-23	annotator3	2.0	 	motiv	2
bib11653811_19020809_145317_120_0002_alto.xml-175-3	bib11653790_19020117_145648_5_0003_alto.xml-51-23	annotator3	2.0	 	motiv	2
bib13506739_18290117_144030_13_0004_alto.xml-21-29	bib11653790_19020117_145648_5_0003_alto.xml-51-23	annotator3	2.0	 	motiv	2
bib11653828_18161218_144028_295_0003_alto.xml-14-38	bib11653828_18190719_144028_163_0003_alto.xml-4-17	annotator3	3.0	 	motiv	2
bib19227462_18950326_147640_71_0003_alto.xml-64-0	bib11653828_18151111_144028_263_0004_alto.xml-5-17	annotator3	4.0	 	motiv	2
bib11653811_19000526_145317_80_0002_alto.xml-31-34	bib11653828_18220316_144028_64_0002_alto.xml-11-21	annotator3	4.0	 	motiv	2
bib11653828_18230304_144028_52_0001_alto.xml-5-18	bib11653828_18240914_144028_213_0004_alto.xml-7-8	annotator3	4.0	 	motiv	2
bib19225792_18290905_147359_36_0003_alto.xml-4-7	bib13506739_18290113_144030_9_0001_alto.xml-4-12	annotator3	0.0	unclear context	motiv	2
bib13506739_18290409_144030_82_0002_alto.xml-8-9	bib11653790_19020117_145648_5_0003_alto.xml-51-23	annotator3	2.0	 	motiv	2
bib11653828_18191013_144028_237_0002_alto.xml-3-0	bib19225758_18950202_144022_28_0002_alto.xml-101-2	annotator3	4.0	 	motiv	2
bib13506739_18271215_144030_294_0008_alto.xml-30-153	bib11653828_18240914_144028_213_0004_alto.xml-7-8	annotator3	4.0	 	motiv	2
bib13506739_18240409_144030_83_0012_alto.xml-13-9	bib19227462_18950921_147640_220_0002_alto.xml-35-3	annotator3	0.0	unclear context	motiv	2
bib13506739_18290522_144030_117_0005_alto.xml-4-6	bib11653790_19020117_145648_5_0003_alto.xml-51-23	annotator3	2.0	 	motiv	2
bib19227306_18290408_147700_14_0001_alto.xml-4-3	bib13506739_18271215_144030_294_0008_alto.xml-30-153	annotator3	4.0	 	motiv	2
bib19227291_18960905_145289_107_0002_alto.xml-136-23	bib11653828_18151111_144028_263_0004_alto.xml-5-17	annotator3	4.0	 	motiv	2
bib19277277_18300102_147682_1_0001_alto.xml-7-3	bib13506739_18290113_144030_9_0001_alto.xml-4-12	annotator3	4.0	 	motiv	2
bib11653828_18250609_144028_130_0004_alto.xml-4-12	bib15873371_18950402_145112_90_0003_alto.xml-186-17	annotator3	4.0	 	motiv	2
bib15975087_18950713_145596_106_0001_alto.xml-34-27	bib11653828_18220920_144028_219_0004_alto.xml-10-2	annotator3	4.0	 	motiv	2
bib15650837_18950330_146391_75_0003_alto.xml-84-1	bib11653811_18990531_145317_81_0002_alto.xml-89-7	annotator3	4.0	 	motiv	2
bib11653828_18170909_144028_208_0002_alto.xml-7-5	bib11653811_18991104_145317_170_0002_alto.xml-48-0	annotator3	4.0	 	motiv	2
bib11653828_18040802_144028_177_0002_alto.xml-6-50	bib19227462_18950921_147640_220_0002_alto.xml-35-3	annotator3	4.0	 	motiv	2
bib13506739_18281125_144030_276_0001_alto.xml-19-8	bib19225758_18950202_144022_28_0002_alto.xml-101-2	annotator3	4.0	 	motiv	2
bib15650837_18951106_146391_259_0002_alto.xml-112-6	bib19227291_18281105_145289_45_0003_alto.xml-8-70	annotator3	4.0	 	motiv	2
bib15650837_18951009_146391_235_0005_alto.xml-90-30	bib19227462_18950921_147640_220_0002_alto.xml-35-3	annotator3	4.0	 	motiv	2
bib19225758_18951129_144022_279_0006_alto.xml-87-24	bib11653828_18190719_144028_163_0003_alto.xml-4-17	annotator3	4.0	 	motiv	2
bib15650835_18950802_146472_65_0003_alto.xml-195-8	bib19227291_18960905_145289_107_0002_alto.xml-136-23	annotator3	4.0	 	motiv	2
bib11653828_18150726_144028_170_0003_alto.xml-13-11	bib11653828_18151027_144028_250_0001_alto.xml-0-3	annotator3	4.0	 	motiv	2
bib11653828_18220920_144028_219_0004_alto.xml-10-2	bib13506739_18290113_144030_9_0001_alto.xml-4-12	annotator3	4.0	 	motiv	2
bib11653828_18280115_144028_12_0002_alto.xml-1-12	bib11653790_19020117_145648_5_0003_alto.xml-51-23	annotator3	2.0	 	motiv	2
bib19277277_18951223_147683_350_0005_alto.xml-129-29	bib19277277_18291105_147682_257_0001_alto.xml-16-20	annotator3	2.0	 	motiv	2
bib19227462_18950529_147640_123_0003_alto.xml-119-0	bib11653828_18240914_144028_213_0004_alto.xml-7-8	annotator3	4.0	 	motiv	2
bib11653815_18970125_146944_9_0003_alto.xml-26-0	bib19277277_18291105_147682_257_0001_alto.xml-16-20	annotator3	4.0	 	motiv	2
bib11653815_18970104_146944_1_0003_alto.xml-6-12	bib19227291_18201004_145289_40_0006_alto.xml-3-19	annotator3	4.0	 	motiv	2
bib15650835_18951224_146472_113_0001_alto.xml-55-15	bib11653828_18220920_144028_219_0004_alto.xml-10-2	annotator3	2.0	 	motiv	2
bib15873936_18950326_147385_37_0003_alto.xml-135-5	bib19225758_18950202_144022_28_0002_alto.xml-101-2	annotator3	4.0	 	motiv	2
bib11653828_18200224_144028_45_0034_alto.xml-4-72	bib11653790_19020117_145648_5_0003_alto.xml-51-23	annotator3	2.0	 	motiv	2
bib19225758_18951129_144022_279_0006_alto.xml-87-24	bib19277277_18291105_147682_257_0001_alto.xml-16-20	annotator3	4.0	 	motiv	2
bib11653815_18971115_146944_132_0003_alto.xml-18-31	bib11653828_18151027_144028_250_0001_alto.xml-0-3	annotator3	4.0	 	motiv	2
bib11653830_18950916_146968_106_0002_alto.xml-67-48	bib13506739_18290113_144030_9_0001_alto.xml-4-12	annotator3	4.0	 	motiv	2
bib11653830_18950916_146968_106_0002_alto.xml-67-48	bib19225758_18950202_144022_28_0002_alto.xml-101-2	annotator3	4.0	 	motiv	2
bib11653838_19020425_147024_17_0003_alto.xml-50-51	bib11653828_18151111_144028_263_0004_alto.xml-5-17	annotator3	4.0	 	motiv	2
bib11653823_18250316_144010_62_0002_alto.xml-2-7	bib19225758_18950202_144022_28_0002_alto.xml-101-2	annotator3	4.0	 	motiv	2
bib13506739_18271109_144030_263_0002_alto.xml-23-4	bib19227462_18950921_147640_220_0002_alto.xml-35-3	annotator3	4.0	 	motiv	2
bib11653828_18091009_144028_234_0002_alto.xml-2-9	bib11653790_19020117_145648_5_0003_alto.xml-51-23	annotator3	4.0	 	motiv	2
bib11653836_18950524_147011_21_0003_alto.xml-141-9	bib11653828_18151111_144028_263_0004_alto.xml-5-17	annotator3	4.0	 	motiv	2
bib15650835_18950802_146472_65_0003_alto.xml-195-8	bib11653828_18201229_144028_302_0001_alto.xml-2-4	annotator3	4.0	 	motiv	2
bib15761097_18951024_145020_126_0003_alto.xml-37-18	bib11653828_18220316_144028_64_0002_alto.xml-11-21	annotator3	2.0	 	motiv	2
bib11653815_18960923_146944_76_0003_alto.xml-33-8	bib13506739_18271215_144030_294_0008_alto.xml-30-153	annotator3	4.0	 	motiv	2
bib19227306_18290408_147700_14_0001_alto.xml-4-3	bib11653790_19020117_145648_5_0003_alto.xml-51-23	annotator3	2.0	 	motiv	2
bib11653815_18971115_146944_132_0003_alto.xml-18-31	bib19227462_18950328_147640_73_0003_alto.xml-233-14	annotator3	2.0	 	motiv	2
bib11653828_18161213_144028_291_0002_alto.xml-3-40	bib19277277_18291105_147682_257_0001_alto.xml-16-20	annotator3	4.0	 	motiv	2
bib11653811_18980611_145317_88_0002_alto.xml-82-26	bib11653811_18991104_145317_170_0002_alto.xml-48-0	annotator3	4.0	 	motiv	2
bib11653828_18151118_144028_269_0001_alto.xml-6-11	bib11653811_18991104_145317_170_0002_alto.xml-48-0	annotator3	4.0	 	motiv	2
bib15650837_18240911_146391_73_0002_alto.xml-1-19	bib11653790_19020117_145648_5_0003_alto.xml-51-23	annotator3	2.0	 	motiv	2
bib13506739_18281125_144030_276_0001_alto.xml-19-8	bib11653790_19020117_145648_5_0003_alto.xml-51-23	annotator3	4.0	 	motiv	2
bib19277277_18281220_147682_298_0001_alto.xml-1-34	bib19277277_18291105_147682_257_0001_alto.xml-16-20	annotator3	4.0	 	motiv	2
bib13506739_18291107_144030_259_0008_alto.xml-20-7	bib11653828_18220920_144028_219_0004_alto.xml-10-2	annotator3	4.0	 	motiv	2
bib11653811_18950413_145317_57_0002_alto.xml-96-6	bib11653811_18990531_145317_81_0002_alto.xml-89-7	annotator3	4.0	 	motiv	2
