context_id	word	gold_sense_id	positions	context
mag_1964_247506.txt-0-22	rally_nn		109-114	"@@247506 Madame Ngo Dinh Nhu, presently residing in Paris, had been invited to the U.S. to address a "" Truth Rally "" sponsored by the Conservative Party club of Flushing, N.Y."
news_1966_725626.txt-40-7	rally_nn		36-41	The state police, who estimated the rally crowd at 10,00C to 12,000, and Justice Department officials.
fic_1995_39282.txt-611-36	rally_nn		180-185	She took him by the arm with surprising strength, and using her elbow as a rudder, hustled him through the gauntlet with her head down, as if they were attending a rowdy political rally and she wanted to keep him from being assassinated.
nf_2003_746330.txt-363-17	rally_nn		113-118	The America First parade was postponed and then cancelled altogether, and subsequent plans for an anti-immigrant rally at the courthouse in downtown Oneonta were also cancelled.
nf_1988_773830.txt-127-28	rally_nn		173-178	In the era of antiwar demonstrations, when the government released a spy-plane photograph purporting to show sparse crowds around the Washington Monument at the height of a rally, he analyzed the monument's shadow to prove that the photograph had actually been taken a half-hour later, when the rally was breaking up.
mag_1969_215027.txt-19-3	rally_nn		10-15	At a mass rally to dedicate a $3,500,000 Russian-built hospital, tension sharpened.
fic_1967_10489.txt-4355-19	rally_nn		92-97	"The only time I saw Margo's face in the paper, she had been photographed while conducting a rally to legalize abortion. """
news_2005_666459.txt-14-8	rally_nn		47-52	LONDON - UK stocks rebounded in a far-reaching rally, taking the market above its levels before
mag_1984_480570.txt-263-10	rally_nn		57-64	PUBLIC ENTERTAINMENTS: Opera, movies, buskers, political rallies, gymnastic demonstrations; vocal recitals and performances of reggae, jazz, New Wave, and classical music in the parks.
mag_1964_488196.txt-164-23	rally_nn		151-156	Poetry and speeches completed the program, which was extensively Covered by two New Orleans television stations, although the newspapers boycotted the rally.
fic_1978_10636.txt-17112-15	rally_nn		102-107	|p133At the corner of Eighth Avenue was another Kalki billboard, advertisingthe Madison Square Garden rally.
mag_1992_61835.txt-30-7	rally_nn		33-38	Because none of the folks at the rally could hear themselves anymore, much less the Klansmen who were speaking, the KKK had no choice but to pack up and go home.
news_1984_669812.txt-1-5	rally_nn		23-28	It was the first broad rally this year in foreign-currency futures, which have mirrored the hectic trading in interbank foreign-exchange markets.
fic_1971_782008.txt-326-15	rally_nn		56-61	", "" she said, "" you didn't forget to tell him about the rally next week? """
news_1963_723422.txt-33-5	rally_nn		18-23	By 5:30 P.M., the rally seemed to be over, and the candidates and their crowds went their own ways and calmness and political peace returned to the park.
news_1976_732381.txt-34-10	rally_nn		70-77	"The antiabortionists are dogging state and local politicians, holding rallies, trying to select "" pro-life "" delegates to both major party national conventions, and pushing for antiabortion planks in the party platforms."
mag_2002_385585.txt-102-1	rally_nn		2-7	* Rally school officials and recruit other parents to ensure that an anti-hazing policy gets enacted-and enforced.
fic_1972_13261.txt-704-18	rally_nn		73-78	It's time for action and he and my mother and I are all going to the big rally in Stanley Park and my mother's lodge is going to form a big heart on the hill and the heart is going to be all mothers.
mag_1992_410699.txt-98-7	rally_nn		23-28	at the March 14, 1987, rally of the Defense League.
fic_2008_36241.txt-51-5	rally_nn		22-27	Which was run by this rally wonderful woman who had a dream to open a restaurant?
news_1994_641061.txt-26-28	rally_nn		143-148	Last year, Kelly and two others were beaten outside Argonaut Liquors, 700 E. Colfax Ave., when the riled mob dispersed after the Klan's midday rally.
news_1970_729015.txt-48-6	rally_nn		37-44	Ogilvie, whose absence from campaign rallies could not be matched in the memory of veteran politicians.
mag_1985_331956.txt-21-27	rally_nn		163-168	The escalating mess forced the Mission Church to undertake its own official investigation, and nine days ago, speaking to thousands of supporters at an ecumenical rally, Boesak seemingly shifted ground.
news_1960_721432.txt-22-3	rally_nn		24-29	Following the Baltimore rally, Mr. Nixon will be in Indianapolis, Dallas and San Francisco the same day.
fic_2002_47233.txt-693-5	rally_nn		31-36	and more enthusiastic at every rally, and as our jet winged down through the night toward Pittsburgh, I watched Stoddard answering questions about the crisis on a satellite feed from C-SPAN.
news_1998_657542.txt-51-11	rally_nn		60-65	For example: Burmese activists have gone online not only to rally support behind their country's leading dissident, Aung San Suu Kyi, they've also used the technology to organize worldwide protests and consumer boycotts.
mag_1962_477910.txt-118-5	rally_nn		36-43	Once people attending Radical Right rallies have been alarmed by tales of Communist betrayal in Washington and imminent collapse of the nation?
mag_1960_491697.txt-79-31	rally_nn		150-155	"To the journalist on my right, a handsome and clever man and a leading Communist, I confessed that I was mystified by what had seen at the students ' rally and asked for his explanation. """
mag_1984_321807.txt-9-9	rally_nn		51-58	Yet there must be something to these inelegant pep rallies, some reason millions of normal citizens jump up and down in town halls and public squares, and shout themselves hoarse for candidates they can barely hear, saying things they all have heard before.
news_1968_727392.txt-45-17	rally_nn		71-76	But, by 5:30 the troops had left the campus and were on the way to the rally site.
news_2000_665771.txt-46-14	rally_nn		103-110	For months, opposition candidates accused Fujimori and his military intelligence service of disrupting rallies with rock-throwing thugs, sponsoring lurid tabloid newspaper attacks and blocking access to television and radio.
nf_2008_774923.txt-126-7	rally_nn		32-39	They held marches, sit-ins, and rallies for every conceivable left-wing cause.
news_1960_721432.txt-2-8	rally_nn		51-56	The Republican vote-seeking trip will begin with a rally at 10 A. M. Monday at Friendship International Airport near Bal-timore, President Eisenhower, Henry Cabot Lodge, the Republican Vice-Presidential nominee, and Senator Thruston B. Morton of Kentucky, the Republican National Chairman, will speak.
news_1968_727215.txt-7-1	rally_nn		4-9	The rally was held to encourage continuation of the strike.
news_1971_729823.txt-0-5	rally_nn		24-29	@@729823 txt marks at a rally of her New Congress party at her residence this morning.
fic_1982_10696.txt-3164-25	rally_nn		117-122	The publicity would be going out this week, and there would be a large ad soon in the New York Times, announcing the rally.
news_1965_725095.txt-58-8	rally_nn		56-61	"An unsigned mimeographed leaflet was distributed at the rally that called Mr. Lindsay an "" atheist, "" "" pro-Communist "" and supporter of integration in the schools, It also charged that he associated with "" David Dubinsky -?"
mag_2000_368109.txt-9-5	rally_nn		22-27	"One day at a downtown rally, while Sandra Alvarez, 25, and her comrades ticked off a smorgasbord of corporate malfeasance, Jason Mark, 25, and three others left discreetly in two sedans, destination Hollywood. """
news_1964_724322.txt-17-1	rally_nn		4-9	The rally was organized by New Yorkers for Goldwater and Miller, a citizen group, rather than by the regular Republican state organization, and in enthusiasm it far surpassed
mag_1966_492318.txt-257-12	rally_nn		54-61	"his tone polite, almost soothing, "" when you had your rallies here last summer, I think I 'm right, you brought in Mr. Shelton, the Imperial Wizard."
mag_1991_343657.txt-1-4	rally_nn		16-23	But this year's rallies have turned into a virtual siege against the centrist coalition government of President Roh Tae Woo.
fic_1995_14349.txt-1552-4	rally_nn		12-17	And so, the rally was supposed to be militant, it was supposed to be bold; and it was supposed to just try to break that aura of invincibility that the Klan had.But the Klan used our words as an excuse to open fire and kill us.
mag_1970_479120.txt-119-4	rally_nn		21-26	"Calmer heads at that rally merely insisted that "" Yale"
mag_1986_332645.txt-31-8	rally_nn		36-43	"Back in New York, shortly after the rallies and speeches ended, the crack hustlers were out again, casually hawking their wares. """
mag_1992_423452.txt-465-4	rally_nn		26-33	They assumed control over rallies because they had been there before and knew an abundance of dusty old songs and slogans.
mag_1967_211632.txt-27-20	rally_nn		99-104	"80 and other ghetto schools that they formed a self-styled "" People's Board of Education, "" held a rally to berate the appointed school board"
mag_2006_112381.txt-105-5	rally_nn		28-33	The walk sparked a four-run rally that put a 4 game out of reach.
mag_1962_477910.txt-196-10	rally_nn		68-75	Suddenly they found themselves packing in thousands of Americans at rallies in Garden City, Long Island; Miami, Florida; Houston, Texas; or Los Angeles, California.
fic_1985_10729.txt-3735-17	rally_nn		104-109	The capitalistswho thought they could do whatever they wished with America should have come out to that rally.
fic_1978_10636.txt-15222-36	rally_nn		182-187	Twenty thousand similar billboards had been set up all around the United States as a sort of teaser for Kalki's appearance on CBS's 6o Minutes, which in itself was a trailer for the rally in Madison Square Garden.
mag_1966_488151.txt-53-14	rally_nn		89-94	"The Communists, despite their brutality and deceit remain the only Vietnamese capable of rally ing millions of their countrymen to sacrifice and hardship in the name of the nation and the only group not dependent on foreign bayonets "" A more corrupt regime probably has never battened on the lives and treasure of a great power in modern times."
mag_1987_335360.txt-1-38	rally_nn		214-219	"But when Premier Jacques Chirac last week denounced the "" demagogy of a certain political discourse "" that has been loosed of late on France, none of the 70,000 people attending the biennial convention of Chirac's Rally for the Republic Party had the slightest doubt as to the object of his scorn."
mag_1985_487754.txt-24-4	rally_nn		27-32	The guerrillas announced a rally to demand supplies and money from the British: ELAS supporters flooded in from all over the Mourgana villages and, beyond.
nf_1967_774213.txt-1359-14	rally_nn		84-89	His Technicolor, Inc., and Schick Safety Razor Company sponsored the Hollywood Bowl rally in 1961.
news_2003_617130.txt-51-9	rally_nn		59-64	"According to a Christianity Today magazine account of that rally, Wilkinson's 28-year-old son, David, came up to him afterward and told him: "" You are that man. """
news_1994_620053.txt-10-24	rally_nn		113-120	On Sunday in Mexico City's downtown, more than 150,000 people -- at least as many as those who showed up for two rallies held by Fernandez and Cardenas in the same place the day before -- gathered to hear a short but upbeat speech from Zedillo.
mag_1968_272817.txt-13-17	rally_nn		110-115	The Oklahoma Education Association scheduled a similar one-day walkout, urged its 27,000 teachers to attend a rally in Oklahoma City to apply pressure on the state legislature for more school money.
mag_2000_403676.txt-40-21	rally_nn		95-100	On the road again: If you have an unfinished basement, get out the tricycles and set up a road rally.
news_2005_666434.txt-56-12	rally_nn		86-91	JERUSALEM - Israeli police have prevented right-wing Jewish extremists from staging a rally at Jerusalem's disputed mosque compound after thousands of Muslims massed to defend the flashpoint site.
mag_1960_491697.txt-31-17	rally_nn		88-93	"I also wish I really knew the meaning of the peculiar demonstration at the "" students ' rally "" that night."
mag_1976_108138.txt-38-27	rally_nn		128-133	He installed a sauna in his cellar, ran a couple of drivers ' schools for the SCCA and about once a month indulged himself in a rally.
mag_1976_108138.txt-72-9	rally_nn		46-51	"It seems as though the different legs of this rally were laid out by different cars with different odometers, "" he says, "" because our O.D."
fic_1967_23841.txt-290-13	rally_nn		74-79	A friend and I jumped a thuggish heckler at a street-corner Henry Wallace rally.
news_2006_604841.txt-63-22	rally_nn		134-139	Stuart Freeman A.G. Edwards Market call: +12.2% Freeman advises investors to boost stock exposure to 77% of portfolio to benefit from rally in 2006.
news_1968_727041.txt-9-5	rally_nn		31-36	sending a team of professional rally drivers to pilot its Austin 1800 over some of the world's worst roads.
news_2000_622045.txt-62-6	rally_nn		16-21	Gray (Davis): A rally by Richmond residents was held Friday in Sacramento to show support for forgiveness of the Richmond School District's debt to the state.
mag_1974_487943.txt-30-29	rally_nn		148-153	"Flat and pedestrian, it was larded with pep-talk phrases about putting shoulders to the wheel, packing a punch, pitching in, and joining in a grand rally designed to ' "" whip inflation now "" by a process of incantation and ballyhoo."
mag_1993_394008.txt-120-8	rally_nn		45-50	During Cardinal Bernardin's visit, a weekend rally commemorated the 60th anniversary of Youth for Christ in Ukraine.
news_1970_728896.txt-5-9	rally_nn		43-48	In his Springfield speech and I later at a rally on the fairgrounds here, the Vice President outlined in blistering language
mag_2001_425131.txt-18-9	rally_nn		53-60	(With no cheerleaders, school-sanctioned legacy, pep rallies, letter jackets or paid coaches, either.
fic_1984_10724.txt-2401-5	rally_nn		28-33	There was an enormous black rally scheduled in Washington with a candlelightvigil for Civil Rights over Easter weekend and she wanted Sharon to be there.
news_1987_670110.txt-18-1	rally_nn		6-11	"Every rally has an end, "" he says. """
fic_1973_10570.txt-413-21	rally_nn		94-99	A ' course, as you can imagine, nobody cherishes more than me them times that we get a little rally goin ', and I can really slip off into dreamland.
nf_1981_774111.txt-895-20	rally_nn		116-123	With a vigor like that of small town lodges and chambers of commerce, evangelical institutions work hard to promote rallies, Sunday schools, tours, programs, and revivals.
news_1972_730144.txt-56-4	rally_nn		18-23	At a noisy street rally, the MSI program seems even more ill-defined.
mag_1986_332645.txt-17-13	rally_nn		52-57	"The house is on fire, "" said Actor Ossie Davis at a rally in Harlem. """
fic_1836_9497.txt-695-27	risk_nn		111-115	Mourad Ha, ha, poor Alcouz, it goes hard with you since you would pull your head out of the noose, even at the risk of choking yourself.
fic_1856_2367.txt-2709-6	risk_nn		30-34	Hunger tempted him to run the risk of exposure.
fic_1835_1103.txt-26-31	risk_nn		149-153	In a minute we were joined by her husband, who grasped my hand with warm feeling, or rather with the emotion one ought to feel who had witnessed the risk he had just run of losing an angel.
fic_1839_7477.txt-6475-44	risk_nn		212-216	But, with blindfold eyes, To seal conspiracy, pass desperate pledge With a mere stranger, sooth to say, whose name Bore not its old repute, whose fortunes seemed Given o'er to ruin, had not less been frenzy Than risk, for nought, my life on raging seas, Or, for the fallen, leap a precipice.
nf_1859_748098.txt-3007-26	risk_nn		150-154	There never were more peaceful places than our citizen armories, where our citizen soldiers assemble to carry on the picturesque part of war, without risk or peril.
mag_1834_554274.txt-303-2	risk_nn		7-11	At the risk of repeating what may be already quite familiar, we will give another example, which is equalled, we think, by few // in the whole compass of English poetry.
fic_1827_7169.txt-1435-11	risk_nn		48-52	"Now Jan, although he ought to have known of the risk he was at of certain punishment for his crime, for had he tasked his memory he would have recollected how Hendrick Jansen, in the days of Wouter Van Twiller, was sentenced for scandalizing the governor to a heavy penalty, namely, to ride with face to the tail, behind the town crier, on a jackass through the principal streets, the libeller having a bridle in his mouth, a bunch of rods under his arm, and an appropriate label on his breast, and acknowledge that he lied falsely "" dat de exegellenge did niet wears rood broeks nor was grate mit hish plack frouw. """
nf_1852_771569.txt-554-1	risk_nn		4-8	The risk of detention in such a region can be understood by all; but few, perhaps, will appreciate the feeling of mingled passion and regret with which the leading vessel in such a mission as we had in hand found herself obliged to wait to close her consort, when all was water ahead, and the chances of it remaining so were but slight.
fic_1839_7336.txt-2130-30	risk_nn		128-133	' No, no, Neshobee, it is impossible, ' replied Alma, after reflecting a moment on the proposal of her friend, who had run such risks to rescue her.
mag_1827_553793.txt-242-1	risk_nn		4-8	the risk, while those to whom he is indebted, may feel the same doubts of him, have the same difficulty of transfer, and be also in their turn exposed to the same troubles in their transactions with others.
nf_1852_771569.txt-687-11	risk_nn		51-55	Sometimes a bear would come in sight, and then his risk of being shot was not small, for twenty keen hands were out after the skin: it had been promised as a gage d'amour by one to his betrothed; to a sister by another; a third intended to open the purse-strings of a hard-hearted parent by such a proof of regard; and not a few were to go to the First Lord with it, in exchange for a piece of parchment, if he would not object to the
mag_1853_555862.txt-450-20	risk_nn		93-97	not exalt the human mind by recalling the names of Lord Bacon and of Robert Hall, but at the risk of hearing bribery laid at the door of the one, and opiumeating at that of the other.
fic_1834_2652.txt-5083-21	risk_nn		101-105	"Besides, if we keep the look-out to-morrow, as we shall, we can settle the business without any such risk. """
fic_1852_2477.txt-2210-8	risk_nn		27-31	""" I know there is; and the risk increases with every moment of delay. """
fic_1838_7253.txt-2419-20	risk_nn		93-97	"When once properly cured, they can be kept in a dry place for two or three years without any risk; but they should be examined once in every few months, say four times a year, to see if any dampness is likely to affect them. """
mag_1833_554231.txt-975-40	risk_nn		178-182	It will go bard with Mr. Fidler, if be do not attain the same eminence in physiology with the prettiest piece of flesh in Messina; ' and we think that, at all events, be runs no risk of not being written down, in the way that seems to have been considered most desirable by that celebrated guardian of the night.
fic_1828_7370.txt-1021-8	risk_nn		32-36	Stand aside, -- I will take the risk.
fic_1850_7171.txt-8092-29	risk_nn		130-134	Thirdly, as a matter of expediency, it is better to avail one's self of a favorable wind and general convoy to fame, than run the risk of being becalmed, and perhaps devoured, on some private and unknown route.
fic_1828_7245.txt-2983-30	risk_nn		125-129	If you know when you are well off, said the boy -- make her go -- you may both stay, you and Elizabeth too, without half the risk; but as for aunt Rachel, why as sure as you're a breathin ' the breath o ' life now, if you don't get her away, they'll have her up with a short turn; and if you know'd all, you'd say so -- I said ' t was you when I fuss come, for I didn't like to frighten her -- but the fact is you are only one out o
fic_1841_7302.txt-1307-3	risk_nn		15-19	Even when this risk had been taken, and the dangers incurred, he had either forborne that search after his superior, or had so pursued it, as to render his efforts almost ineffectual.
fic_1846_200.txt-71-22	risk_nn		107-111	""" If there be the remotest possibility of it, "" continued Georgiana, "" let the attempt be made at whatever risk."
fic_1860_9817.txt-3467-5	risk_nn		23-27	"Then it were my lesser risk to anticipate their intention, by trying to break through their ring and escape to the woods, "" promptly said Crocker."
mag_1845_555238.txt-144-32	risk_nn		162-166	But by placing this point of divergence too early, though you may not, indeed, disqualify the student for success in any one profession or calling, you incur the risk of sending him forth into life with a disproportioned, one-sided, defective education.
mag_1856_566709.txt-188-14	risk_nn		60-64	not to have it at all, or even to have run any considerable risk of failing to receive it.
fic_1814_8564.txt-874-11	risk_nn		52-57	Adelaide Myself -- We are in a situation to run all risks.
fic_1860_9072.txt-4162-28	risk_nn		155-160	The adversary made but feeble endeavors to imitate the young chief's daring, satisfied with acting on the defensive, and striving to take advantage of the risks which Abdoul run.
mag_1856_566736.txt-216-26	risk_nn		143-147	articles for the blockaded place were only transferred to a port communicating with it by railroad, if a small charge for freight and none for risk were all the results of the presence of a hostile fleet.
fic_1856_1552.txt-5485-30	risk_nn		127-132	The long, lonely rambles in the woods, by night as well as day, were commented on, justly, but in an indulgent spirit; and the risks of a young and unsuspecting maiden, under such circumstances, were shown with sufficient distinctness for the comprehension of the mother, had she been disposed to hear.
fic_1848_3752.txt-6407-36	risk_nn		173-177	Can no way be devised by which the professors of this faith shall be banished, for instance, the realm, and no new teachers of it permitted to enter it afterward but at the risk of life, or some other appointed penalty?
fic_1835_1103.txt-4295-9	risk_nn		38-42	"tear away the walls at random, at the risk of bringing all down about your ears? """
fic_1838_7253.txt-266-17	risk_nn		92-96	After several ineffectual efforts, made during the lurches of the ship, and at the imminent risk of swamping the boat, I was finally disengaged from my perilous situation and taken on board -- for the body proved to be my own.
nf_1855_772309.txt-369-15	risk_nn		67-71	Knowledge is power, not only, but powder, putting the South in the risk of being blown up,
mag_1835_554293.txt-56-5	risk_nn		28-32	To strike the enemy without risk to his own person, and to Injure him in every possible manner, is the main object.
fic_1853_3465.txt-1401-96	risk_nn		454-458	You will see these persons round the stores, looking for bits of paper, and silk, and calico, that are swept out by the clerks, upon the pavement; you will see them watching round provision shops, for decayed vegetables, and fruits, and rinds of melons, which they sell to keepers of pigs; you will see them picking up peach stones to sell to confectioners, who crack them and use the kernels; you will see them round old buildings, carrying off, at the risk of cracked heads, pieces of decayed timber, and old nails; you will see them round new buildings, when the workmen are gone to meals, scampering off with boards, shingles, and bits of scaffolding.
fic_1828_7245.txt-1427-4	risk_nn		19-23	I shall endure the risk whatever it be.... shall I proceed?
fic_1847_7123.txt-1622-9	risk_nn		44-48	The Captain saw that he was running a great risk in standing on, for if he was brought to his vessel might be seized for infringing the blockade; as he knew the Brazilians would advance any pretext for the purpose of getting possession of his vessel and cargo.
fic_1839_7297.txt-2833-27	risk_nn		133-137	"I tell thee, Quevedo, that but for the duty which I owe my sovereign, which forbids that I should expose his subjects to unnecessary risk of life, it were my pleasure to set this traitor free, to bid him bring on his hireling soldiers, and, foot to foot and face to face, challenge him to make good against me in mortal strife, the skill and prowess which it is the boast of his followers are so much beyond the possession of all other Spanish cavaliers. """
fic_1850_4498.txt-1146-15	risk_nn		77-81	Hester Prynne, nevertheless, the lonely mother of this one child, ran little risk of erring on the side of undue severity.
fic_1853_9158.txt-3400-12	risk_nn		40-45	Nay, be it as it may, I have stood some risks before, and I will bide the blast even now!
fic_1839_7087.txt-897-8	risk_nn		35-39	"I have obtained it for thee at the risk of life and limb, valuing neither, so that I might do thee a service, and save what I know thou wilt be proud to preserve in remembrance of this day. """
fic_1836_7052.txt-3921-41	risk_nn		195-199	The frank and urbane manners of the governor led to ease and cheerful chat, as was customary wherever he came; and a colloquy ensued, of which we will endeavour to give the reader a part, at the risk of holding him too long from the stirring incidents of our story.
fic_1853_2486.txt-2828-21	risk_nn		94-98	It is to save bloodshed, and you all from a horrible fate, that I have ventured hither at the risk of my life.
fic_1840_7292.txt-488-21	risk_nn		117-121	"They hemmed and hawed awhile -- muttered together as if in consultation -- spoke aloud of their duties and the great risk and responsibility, and, from their delay and reluctance, were rousing up the choler of the irritable Alabamian to a new outbreak of ferocious friendship, when Saxon, to whom they looked entirely for their cue, quietly remarked -- "" It appears to me that the officers can not refuse so reasonable an arrangement."
nf_1852_752548.txt-119-15	risk_nn		68-72	"Stiff breeze -- short sea, "" returned the bluff old seaman; "" great risk in making land -- boats heavily laden with women and children will be swamped."
fic_1845_8969.txt-446-21	risk_nn		97-101	To effect it, only two ways offer -- we must learn from their deserters, or else run the painful risk of sending ourselves an emissary.
fic_1848_7265.txt-2045-11	risk_nn		44-48	Then I can not buy it, and run the dreadful risk of its being Miss Liston, the grocer's daughter, and not Miss Liston of the Fifth Avenue.
fic_1827_7168.txt-1497-40	risk_nn		182-186	Sirs, ye have prudence, and can well deem how rash these light, ill judged sayings, come from the mouths of mariners -- men whose lives are of the sea -- whose very breath is at the risk of storm and steel -- and ye know we can not have more caution than is wanted -- for who marks what ear listens?
mag_1844_518559.txt-394-24	risk_nn		121-125	Am I obliged to prove juridically the virtues of all those I shall see suffering every kind of wrong, and contumely, and risk of life, before I endeavor to interest others in their sufferings, -- and before I endeavor to excite horror against midnight assassins at back-stairs, and their more wicked abettors in pulpits?
mag_1859_556713.txt-217-3	risk_nn		12-16	There was a risk of centralization, and of an entail of offices and privileges in our national government.
mag_1854_566406.txt-19-24	risk_nn		123-127	We do this, as we are aware, at some risk of repeating what may have been already more forcibly expressed-possibly at some risk of a seeming discrepancy among the collaborators in the New Englander.
fic_1854_9160.txt-194-8	risk_nn		36-40	Their orders were, at all and every risk, to gain permission to consign the corpse of their late king and founder to the earth, previously denied to him.
mag_1833_554209.txt-98-13	risk_nn		74-78	By these institutions the earnings of the poor are saved from the extreme risk of being squandered in excess, as soon as realized.
mag_1845_519376.txt-934-8	risk_nn		45-49	She can not extend her territory without the risk of weakening it.
fic_1857_3100.txt-4900-42	risk_nn		200-204	he found that his frightful passenger had vanished, when or how he knew not, but then and there he drew up his horse, and vowed never to take another cholera subject to the grave-yard, and so run the risk of having the ghost ride home with him; and he kept his vow.
fic_1857_9075.txt-774-3	risk_nn		12-16	Nor did the risk of injury to the mantle further engage her thoughts, but, passively yielding to the little conqueror, she resumed her seat, and continued the scarcely interrupted strain of her discourse upon the music, dresses, and decorations of the evening's entertainment.
mag_1823_553479.txt-35-10	risk_nn		37-41	Of Dr Miner, we declare, even at the risk of arguing ourselves unknown, that we know nothing except his book, nor ever saw his name but on its pages.
nf_1843_747536.txt-1077-1	risk_nn		3-7	"No risk is run in making this advance, "" for it is known that the product of the labor, which ach individual will perform by ATTRACTION or PLEASURE, will exceed in amount the advances made to him; and that the Association, on balancing its accounts at the yearly settlement, will be debtor to the members to whom it made the advance of a MINIMUM."
nf_1829_751465.txt-2629-9	risk_nn		60-64	The cavaliers replied that there was no achievement without risk, and that there would have been no great actions recorded in history had there not been daring spirits ready to peril life to gain renown.
fic_1839_7001.txt-1644-31	risk_nn		131-135	We shall be off by to-morrow night, no doubt of it, -- if we don't chance to get cooked and eaten before that time, -- some little risk of that.
fic_1835_7016.txt-184-6	risk_nn		31-36	Have I not encountered as many risks, and endured as many knocks?
nf_1839_747507.txt-1930-49	risk_nn		257-262	The process here described may be very slow in some countries; but in those which, like the United States, have once been familiar with a convertible paper currency, and by that familiarity have been taught to know all its convenience, and to disregard its risks, the paper of private bankers would obtain circulation immediately, if our banking corporations were abolished.
fic_1860_9165.txt-3412-8	risk_nn		36-40	"He felt that he was running a great risk in taking a stranger to his breakfast-table, without first consulting "" the woman, "" as he always called his wife."
fic_1831_7210.txt-2737-8	risk_nn		49-53	Francis also considered that there would be less risk of the grave being discovered, and suspicion thereby excited towards the awful catastrophe which had taken place, if the corpse should be elsewhere deposited.
mag_1860_527283.txt-197-3	risk_nn		16-20	There is little risk of overestimating the value of a life devoted to mastering that
fic_1855_1280.txt-2247-2	risk_nn		6-10	""" The risk is large; if he were but a private citizen, now-but the lieutenant-governor! """
nf_1849_762578.txt-1672-10	risk_nn		54-58	make any defence, and surrendered sooner than run the risk of being killed.
nf_1853_765349.txt-1705-23	risk_nn		126-130	It is uncertain how long this affair remained undecided; but a Portuguese Jesuit having warned Vieira that at home he ran the risk of being punished by confiscation of his property, for obtaining a bull without the consent of the civil power, he prolonged his residence at Rome to six years, that the affair might have time to be forgotten at Lisbon.
fic_1834_2652.txt-6533-0	risk_nn		0-4	"risk -- I am prepared for every sacrifice -- I will save him at all hazards from his doom, upon one condition! """
fic_1839_7296.txt-600-36	risk_nn		174-178	"Micer, should the castillanos -- seven hundred and fifty -- "" "" Fear thou nothing, "" replied the astrologer, interrupting him, "" thy money is safe to thee, and at profitable risk."
fic_1849_7006.txt-2733-28	risk_nn		137-141	described our first meeting with her and her tribe, and something of their manners and customs, and recalled to mind how she had, at the risk of her life, appeared to warn the emigrants, on that memorable night before they crossed the Rocky Mountains.
mag_1827_553832.txt-193-4	risk_nn		20-24	In exchange for the risk of building up a feeble republic in Greece, the leading powers think it wise to recall into being, that power which once threw its legions within the walls of Otranto and knocked at the gates of Vienna.
fic_1830_7238.txt-3387-25	risk_nn		140-144	He discovered that the whole work was a stout and courageous assault upon romping grandmothers and flirtation; a warning to such as run the risk of grandchildren without leave, a severe side-wind attack upon the profligacy of high life, hypocrisy, concealment, paint, patches, and coquetry with boys -- in old age; and best of all, he discovered a defence of the church in it -- A defence of the church!
fic_1849_9495.txt-796-52	risk_nn		216-220	So must it be; and yet, there is a tale That they do wed these creatures; which have power, So to convert their nature, that they make, As to themselves, the sea their element; And have a life renew'd, though at the risk And grievous peril of their Christian souls, Doom'd thence unto perdition.
fic_1854_9160.txt-1652-68	risk_nn		334-338	She even stood at her window and watched to see him led forth to execution, when she waved to him a parting token, and then awaited calmly the return of the cart with Guilford's headless body; for, though it had been at first intended that both should suffer together on one scaffold on Tower Hill, it was deemed prudent to avoid the risk of stimulating the compassion of the people for their innocence, and youth, and beauty, into fury for their unmerited judicial murder, and it was resolved that they should suffer singly within the precinets of that bloody building.
fic_1823_7246.txt-5269-10	risk_nn		50-54	You would stifle the thought, immediately, at the risk of suffocation; for in her sober senses, any rational woman would do this, as a matter of religious duty.
fic_1860_2807.txt-3923-16	risk_nn		92-96	"They say that their property is plundered, their women insulted, and themselves at constant risk in life and limb. """
fic_1841_7302.txt-1931-27	risk_nn		136-140	If his purpose had been to save, his effort should have been sooner made, and then it might have been effected without the more serious risk which now threatened himself, in the probable diminution of his authority.
fic_1834_2652.txt-4539-25	risk_nn		120-125	""" It was a rash and bloody deed, and I would we had made sure of your man before blindly rushing into these unnecessary risks."
fic_1818_8861.txt-1255-16	risk_nn		73-77	How could I suffer myself to be enticed to break my promise, even at the risk of never being received into her favour again if I attended the gaming table.
fic_1856_9852.txt-4896-55	risk_nn		272-276	And her threats they had learned to know generally meant something; though it very often happened that, in the dispensation of most needed justice, Uncle Jack, if in an extra good humor, would rush between the culprit and his mistress, and bear him off in triumph, at the risk of most serious consequences to himself afterwards.
fic_1840_7332.txt-2602-7	risk_nn		26-30	""" I 'm not certain of the risk, "" said Elwood, but in a tone that began to"
fic_1849_7167.txt-576-12	risk_nn		54-58	In regard to the others, there is always more or less risk
fic_1846_544.txt-719-6	risk_nn		32-37	I was willing to encounter some risks in order to accomplish my object, and counted much upon my
mag_1855_556005.txt-137-18	risk_nn		90-94	As I take ingratitude to be a greater crime than impertinence, I choose rather to run the risk of being thought guilty of the latter, than not to return you my thanks for a very agreeable entertainment you just now gave me.
mag_1852_555766.txt-251-46	risk_nn		241-245	If, through any form of patronage, or by the help of their own little savings, they can establish their sons within the outposts of the mercantile profession, they prefer for them the vague and doubtful prospect of success, and the imminent risk of utter failure, to the certainty of an honorable subsistence by the labor of their own bands.
