identifier1	identifier2	annotator	judgment	comment	lemma	round
bib11653828_18281110_144028_258_0004_alto.xml-12-25	bib11653823_18210807_144010_182_0002_alto.xml-5-6	annotator4	0.0	 	gloria	3
bib11653828_18261117_144028_268_0002_alto.xml-16-52	bib11653828_18240520_144028_116_0003_alto.xml-10-46	annotator4	2.0	 	gloria	3
bib11653811_18960208_145317_21_0003_alto.xml-37-33	bib11653828_18241112_144028_264_0002_alto.xml-19-41	annotator4	2.0	 	gloria	3
bib19227291_18280611_145289_24_0001_alto.xml-15-9	bib11653811_19030909_145317_139_0001_alto.xml-125-42	annotator4	0.0	 	gloria	3
bib19225758_18951211_144022_289_0001_alto.xml-19-4	bib19227291_18290121_145289_4_0005_alto.xml-3-35	annotator4	1.0	 	gloria	3
bib19225772_18241020_148004_121_0002_alto.xml-12-77	bib15975090_18951221_148377_151_0002_alto.xml-39-24	annotator4	3.0	 	gloria	3
bib15650837_18950516_146391_113_0002_alto.xml-134-7	bib13506739_18030413_144030_82_0003_alto.xml-2-1	annotator4	3.0	 	gloria	3
bib19277180_18951230_147374_105_0004_alto.xml-23-32	bib11653811_18990429_145317_64_0003_alto.xml-118-21	annotator4	4.0	 	gloria	3
bib11653806_18150117_145120_6_0002_alto.xml-2-6	bib15975090_18951221_148377_151_0002_alto.xml-39-24	annotator4	4.0	 	gloria	3
bib11653830_18970701_146968_52_0003_alto.xml-94-16	bib15650837_18950821_146391_193_0002_alto.xml-18-54	annotator4	4.0	 	gloria	3
bib13506739_18260518_144030_101_0001_alto.xml-15-13	bib11653790_19010205_145648_10_0002_alto.xml-60-9	annotator4	3.0	 	gloria	3
bib19227291_18971007_145289_121_0003_alto.xml-18-30	bib11653830_18950311_146968_30_0004_alto.xml-89-10	annotator4	3.0	 	gloria	3
bib19277301_18950819_145146_67_0002_alto.xml-86-14	bib15978012_18950119_148361_16_0002_alto.xml-113-45	annotator4	3.0	 	gloria	3
bib15873936_18961219_147385_148_0002_alto.xml-12-73	bib15650814_18950318_146365_66_0002_alto.xml-135-35	annotator4	1.0	 	gloria	3
bib11653828_17991008_144028_230_0002_alto.xml-3-12	bib11653838_19010322_147024_12_0001_alto.xml-21-16	annotator4	0.0	 	gloria	3
bib19225772_18290213_148004_18_0002_alto.xml-1-54	bib15975090_18951221_148377_151_0002_alto.xml-39-24	annotator4	0.0	 	gloria	3
bib19225758_18950301_144022_51_0005_alto.xml-59-3	bib11653828_18261117_144028_268_0002_alto.xml-16-52	annotator4	4.0	 	gloria	3
bib19225758_18951219_144022_296_0001_alto.xml-16-9	bib13506739_18030413_144030_82_0003_alto.xml-2-1	annotator4	1.0	 	gloria	3
bib11653811_18990429_145317_64_0003_alto.xml-118-21	bib19277277_18950113_147683_12_0003_alto.xml-30-0	annotator4	3.0	 	gloria	3
bib15873371_18951220_145112_347_0001_alto.xml-17-4	bib11653811_19030909_145317_139_0001_alto.xml-125-42	annotator4	1.0	 	gloria	3
bib11653828_18261117_144028_268_0002_alto.xml-16-52	bib11653838_19010322_147024_12_0001_alto.xml-21-16	annotator4	4.0	 	gloria	3
bib19225758_18950301_144022_51_0005_alto.xml-59-3	bib13506739_18030413_144030_82_0003_alto.xml-2-1	annotator4	2.0	 	gloria	3
bib15761097_18950727_145020_88_0001_alto.xml-12-5	bib13506739_18030413_144030_82_0003_alto.xml-2-1	annotator4	1.0	 	gloria	3
bib11653838_19010322_147024_12_0001_alto.xml-21-16	bib11653828_18241112_144028_264_0002_alto.xml-19-41	annotator4	4.0	 	gloria	3
bib15873371_18950111_145112_10_0003_alto.xml-62-6	bib11653828_18220604_144028_127_0003_alto.xml-14-19	annotator4	4.0	 	gloria	3
bib15975090_18950829_148377_102_0004_alto.xml-22-35	bib15975090_18961105_148377_138_0002_alto.xml-150-13	annotator0	4.0	 	gloria	3
bib15873936_18961001_147385_114_0001_alto.xml-27-4	bib19277301_18951107_145146_90_0002_alto.xml-109-33	annotator0	0.0	proper name	gloria	3
bib11653828_18281110_144028_258_0004_alto.xml-12-25	bib13506739_18030413_144030_82_0003_alto.xml-2-1	annotator0	0.0	proper name	gloria	3
bib19225758_18950301_144022_51_0005_alto.xml-59-3	bib11653828_18261117_144028_268_0002_alto.xml-16-52	annotator0	4.0	 	gloria	3
bib11653830_18960430_146968_35_0004_alto.xml-104-62	bib19277277_18950619_147683_164_0002_alto.xml-46-15	annotator0	2.0	 	gloria	3
bib15975090_18960425_148377_52_0003_alto.xml-46-30	bib13506739_18030413_144030_82_0003_alto.xml-2-1	annotator0	2.0	 	gloria	3
bib13506739_18210927_144030_226_0002_alto.xml-3-11	bib11653811_19030909_145317_139_0001_alto.xml-125-42	annotator0	4.0	 	gloria	3
bib11653825_18150117_145134_6_0002_alto.xml-5-4	bib11653811_18960810_145317_121_0003_alto.xml-68-15	annotator0	2.0	 	gloria	3
bib15873371_18951220_145112_347_0001_alto.xml-17-4	bib15975090_18951221_148377_151_0002_alto.xml-39-24	annotator0	0.0	proper name	gloria	3
bib11653828_18281110_144028_258_0004_alto.xml-12-25	bib11653823_18210807_144010_182_0002_alto.xml-5-6	annotator0	0.0	proper name	gloria	3
bib15761097_18950110_145020_4_0004_alto.xml-34-10	bib11653811_19030909_145317_139_0001_alto.xml-125-42	annotator0	4.0	 	gloria	3
bib11653811_19030704_145317_101_0004_alto.xml-14-1	bib19227291_18971023_145289_128_0002_alto.xml-60-7	annotator0	2.0	 	gloria	3
bib19277277_18950816_147683_221_0006_alto.xml-1-8	bib15650814_18950627_146365_147_0002_alto.xml-123-10	annotator0	0.0	proper name	gloria	3
bib11653806_18050227_145120_25_0003_alto.xml-1-36	bib11653828_18220604_144028_127_0003_alto.xml-14-19	annotator0	4.0	 	gloria	3
bib11653838_19020613_147024_24_0003_alto.xml-186-3	bib11653811_19030909_145317_139_0001_alto.xml-125-42	annotator0	2.0	 	gloria	3
bib19225758_18950627_144022_146_0001_alto.xml-37-37	bib11653828_18270810_144028_185_0002_alto.xml-8-13	annotator0	2.0	 	gloria	3
bib15873371_18950111_145112_10_0003_alto.xml-62-6	bib11653838_19020627_147024_26_0003_alto.xml-28-24	annotator0	3.0	 	gloria	3
bib11653828_17991008_144028_230_0002_alto.xml-3-12	bib11653828_18220604_144028_127_0003_alto.xml-14-19	annotator0	2.0	 	gloria	3
bib11653828_18231227_144028_300_0003_alto.xml-8-22	bib11653828_18261117_144028_268_0002_alto.xml-16-52	annotator0	4.0	 	gloria	3
bib15975090_18950829_148377_102_0004_alto.xml-22-35	bib19277346_18200701_147394_27_0003_alto.xml-9-10	annotator0	2.0	 	gloria	3
bib15873936_18961001_147385_114_0001_alto.xml-27-4	bib11653811_19030909_145317_139_0001_alto.xml-125-42	annotator0	0.0	proper name	gloria	3
bib13506739_18250131_144030_24_0001_alto.xml-1-23	bib19223423_18200212_145063_12_0005_alto.xml-16-40	annotator0	0.0	OCR-error and/or insufficient context	gloria	3
bib11653828_18231227_144028_300_0003_alto.xml-8-22	bib11653806_18140307_145120_32_0003_alto.xml-7-15	annotator0	2.0	 	gloria	3
bib11653828_18280130_144028_25_0002_alto.xml-6-25	bib15978012_18950611_148361_133_0003_alto.xml-0-91	annotator0	2.0	 	gloria	3
bib11653838_19020627_147024_26_0003_alto.xml-28-24	bib11653825_18050316_145134_32_0001_alto.xml-1-50	annotator0	3.0	 	gloria	3
bib19225758_18951104_144022_257_0003_alto.xml-254-1	bib11653828_18220604_144028_127_0003_alto.xml-14-19	annotator0	0.0	proper name	gloria	3
bib15873371_18951211_145112_338_0001_alto.xml-15-3	bib19223423_18250319_145063_22_0001_alto.xml-3-26	annotator0	0.0	proper name	gloria	3
bib19225758_18951211_144022_289_0001_alto.xml-19-4	bib19227291_18290121_145289_4_0005_alto.xml-3-35	annotator0	0.0	proper name	gloria	3
bib15650837_18950516_146391_113_0002_alto.xml-134-7	bib13506739_18030413_144030_82_0003_alto.xml-2-1	annotator0	4.0	 	gloria	3
bib11653811_19030918_145317_144_0001_alto.xml-77-39	bib11653811_19030909_145317_139_0001_alto.xml-125-42	annotator0	2.0	 	gloria	3
bib11653828_17991008_144028_230_0002_alto.xml-3-12	bib11653825_18050316_145134_32_0001_alto.xml-1-50	annotator0	2.0	 	gloria	3
bib19227291_18171105_145289_45_0002_alto.xml-11-8	bib11653811_19030909_145317_139_0001_alto.xml-125-42	annotator0	4.0	 	gloria	3
bib19277301_18950819_145146_67_0002_alto.xml-86-14	bib11653828_18220604_144028_127_0003_alto.xml-14-19	annotator0	4.0	 	gloria	3
bib15873936_18961210_147385_144_0001_alto.xml-0-73	bib13506739_18030413_144030_82_0003_alto.xml-2-1	annotator0	0.0	proper name	gloria	3
bib15873371_18951211_145112_338_0001_alto.xml-15-3	bib11653811_19030909_145317_139_0001_alto.xml-125-42	annotator0	0.0	proper name	gloria	3
bib11653823_18300614_144010_134_0001_alto.xml-2-19	bib11653828_18261117_144028_268_0002_alto.xml-16-52	annotator0	4.0	 	gloria	3
bib15650837_18140323_146391_23_0001_alto.xml-3-1	bib13506739_18281202_144030_282_0003_alto.xml-0-5	annotator0	2.0	 	gloria	3
bib15978012_18950611_148361_133_0003_alto.xml-0-91	bib11653790_19010205_145648_10_0002_alto.xml-60-9	annotator0	4.0	 	gloria	3
bib19225772_18241020_148004_121_0002_alto.xml-12-77	bib19277301_18951107_145146_90_0002_alto.xml-109-33	annotator0	2.0	 	gloria	3
bib19225772_18290213_148004_18_0002_alto.xml-1-54	bib11653828_18220604_144028_127_0003_alto.xml-14-19	annotator0	0.0	proper name	gloria	3
bib15873371_18950111_145112_10_0003_alto.xml-62-6	bib15975090_18951221_148377_151_0002_alto.xml-39-24	annotator0	4.0	 	gloria	3
bib19227291_18280611_145289_24_0001_alto.xml-15-9	bib15975090_18951221_148377_151_0002_alto.xml-39-24	annotator0	0.0	proper name	gloria	3
bib19225772_18080816_148004_91_0002_alto.xml-11-20	bib19223423_18200212_145063_12_0005_alto.xml-16-40	annotator0	4.0	 	gloria	3
bib19277180_18951230_147374_105_0004_alto.xml-23-32	bib11653811_18990429_145317_64_0003_alto.xml-118-21	annotator0	2.0	 	gloria	3
bib15761097_18950110_145020_4_0004_alto.xml-34-10	bib13506739_18030413_144030_82_0003_alto.xml-2-1	annotator0	4.0	 	gloria	3
bib13506739_18250131_144030_24_0001_alto.xml-1-23	bib11653838_19010322_147024_12_0001_alto.xml-21-16	annotator0	0.0	OCR-error and/or insufficient context	gloria	3
bib19225772_18290213_148004_18_0002_alto.xml-1-54	bib15975090_18951221_148377_151_0002_alto.xml-39-24	annotator0	0.0	proper name	gloria	3
bib15873371_18951211_145112_338_0001_alto.xml-15-3	bib15975090_18951221_148377_151_0002_alto.xml-39-24	annotator0	0.0	proper name	gloria	3
bib19225758_18951211_144022_289_0001_alto.xml-19-4	bib13506739_18030413_144030_82_0003_alto.xml-2-1	annotator0	0.0	proper name	gloria	3
bib19277277_18281210_147682_289_0001_alto.xml-2-63	bib13506739_18030413_144030_82_0003_alto.xml-2-1	annotator0	0.0	proper name	gloria	3
bib15873371_18951220_145112_347_0001_alto.xml-17-4	bib11653811_19030909_145317_139_0001_alto.xml-125-42	annotator0	0.0	proper name	gloria	3
bib19277301_18950819_145146_67_0002_alto.xml-86-14	bib15978012_18950119_148361_16_0002_alto.xml-113-45	annotator0	2.0	 	gloria	3
bib11653838_19020613_147024_24_0003_alto.xml-186-3	bib15975090_18951221_148377_151_0002_alto.xml-39-24	annotator0	2.0	 	gloria	3
bib11653828_18281110_144028_258_0004_alto.xml-12-25	bib19277301_18951107_145146_90_0002_alto.xml-109-33	annotator0	0.0	proper name	gloria	3
bib11653828_18231227_144028_300_0003_alto.xml-8-22	bib11653825_18050316_145134_32_0001_alto.xml-1-50	annotator0	2.0	 	gloria	3
bib15975090_18960411_148377_46_0003_alto.xml-73-16	bib11653838_19010322_147024_12_0001_alto.xml-21-16	annotator0	2.0	 	gloria	3
bib19277277_18950816_147683_221_0006_alto.xml-1-8	bib15975090_18951221_148377_151_0002_alto.xml-39-24	annotator0	0.0	proper name	gloria	3
bib19225758_18951104_144022_257_0003_alto.xml-254-1	bib13506739_18030413_144030_82_0003_alto.xml-2-1	annotator0	0.0	proper name	gloria	3
bib11653828_18261117_144028_268_0002_alto.xml-16-52	bib15650835_18950618_146472_52_0003_alto.xml-208-9	annotator0	4.0	 	gloria	3
bib15650835_18950618_146472_52_0003_alto.xml-208-9	bib19277346_18200701_147394_27_0003_alto.xml-9-10	annotator0	4.0	 	gloria	3
bib19225758_18950627_144022_146_0001_alto.xml-37-37	bib15978012_18950611_148361_133_0003_alto.xml-0-91	annotator0	4.0	 	gloria	3
bib19227462_18950215_147640_39_0003_alto.xml-270-43	bib11653811_19030909_145317_139_0001_alto.xml-125-42	annotator0	0.0	proper name	gloria	3
bib11653811_19030918_145317_144_0001_alto.xml-77-39	bib15975090_18951221_148377_151_0002_alto.xml-39-24	annotator0	2.0	 	gloria	3
bib19277301_18951107_145146_90_0002_alto.xml-109-33	bib19277346_18200701_147394_27_0003_alto.xml-9-10	annotator0	4.0	 	gloria	3
bib11653811_18990429_145317_64_0003_alto.xml-118-21	bib19225758_18950301_144022_51_0005_alto.xml-59-3	annotator0	4.0	 	gloria	3
bib11653828_17981203_144028_279_0003_alto.xml-4-62	bib11653828_18261117_144028_268_0002_alto.xml-16-52	annotator2	2.0	 	gloria	2
bib11653823_18270915_144010_216_0002_alto.xml-16-23	bib11653828_18280825_144028_193_0003_alto.xml-6-15	annotator2	4.0	 	gloria	2
bib19277277_18250310_147682_57_0004_alto.xml-18-4	bib11653838_19010322_147024_12_0001_alto.xml-21-16	annotator2	3.0	 	gloria	2
bib11653823_18290825_0_195_0002_alto.xml-3-3	bib11653828_18261117_144028_268_0002_alto.xml-16-52	annotator2	1.0	 	gloria	2
bib11653806_18050227_145120_25_0003_alto.xml-1-36	bib11653838_19010322_147024_12_0001_alto.xml-21-16	annotator2	1.0	 	gloria	2
bib13506739_18030413_144030_82_0003_alto.xml-2-1	bib11653828_18261117_144028_268_0002_alto.xml-16-52	annotator2	1.0	 	gloria	2
bib11653790_18980225_145648_16_0006_alto.xml-42-35	bib11653828_18261117_144028_268_0002_alto.xml-16-52	annotator2	1.0	 	gloria	2
bib11653823_18280911_144010_212_0002_alto.xml-13-16	bib15650814_18950627_146365_147_0002_alto.xml-123-10	annotator2	1.0	 	gloria	2
bib19225758_18951212_144022_290_0001_alto.xml-17-3	bib15650814_18950627_146365_147_0002_alto.xml-123-10	annotator2	1.0	 	gloria	2
bib19225772_18241020_148004_121_0002_alto.xml-12-77	bib15650814_18950627_146365_147_0002_alto.xml-123-10	annotator2	2.0	 	gloria	2
bib19277301_18950819_145146_67_0002_alto.xml-86-14	bib11653838_19010322_147024_12_0001_alto.xml-21-16	annotator2	1.0	 	gloria	2
bib15975090_18950622_148377_73_0002_alto.xml-46-19	bib11653828_18270810_144028_185_0002_alto.xml-8-13	annotator2	4.0	 	gloria	2
bib11653828_18280816_144028_186_0003_alto.xml-2-19	bib11653828_18270810_144028_185_0002_alto.xml-8-13	annotator2	1.0	 	gloria	2
bib19277277_18950113_147683_12_0003_alto.xml-30-0	bib11653828_18261117_144028_268_0002_alto.xml-16-52	annotator2	1.0	 	gloria	2
bib19227291_18261115_145289_46_0002_alto.xml-7-6	bib11653838_19010322_147024_12_0001_alto.xml-21-16	annotator2	1.0	 	gloria	2
bib19277301_18950902_145146_71_0002_alto.xml-84-17	bib11653828_18270810_144028_185_0002_alto.xml-8-13	annotator2	4.0	 	gloria	2
bib11653806_18140307_145120_32_0003_alto.xml-7-15	bib11653830_18960430_146968_35_0004_alto.xml-104-62	annotator2	3.0	 	gloria	2
bib19277180_18951230_147374_105_0004_alto.xml-23-32	bib11653838_19010322_147024_12_0001_alto.xml-21-16	annotator2	1.0	 	gloria	2
bib11653790_19010205_145648_10_0002_alto.xml-60-9	bib11653830_18960430_146968_35_0004_alto.xml-104-62	annotator2	1.0	 	gloria	2
bib11653828_18000627_144028_142_0001_alto.xml-2-13	bib11653828_18270810_144028_185_0002_alto.xml-8-13	annotator2	4.0	 	gloria	2
bib19225772_18290213_148004_18_0002_alto.xml-1-54	bib11653830_18960430_146968_35_0004_alto.xml-104-62	annotator2	1.0	 	gloria	2
bib11653828_18240520_144028_116_0003_alto.xml-10-46	bib11653825_18050316_145134_32_0001_alto.xml-1-50	annotator2	2.0	 	gloria	2
bib19225772_18191116_148004_132_0001_alto.xml-9-10	bib15650837_18140323_146391_23_0001_alto.xml-3-1	annotator2	2.0	 	gloria	2
bib11653828_17991008_144028_230_0002_alto.xml-3-12	bib19227291_18971007_145289_121_0003_alto.xml-18-30	annotator2	3.0	 	gloria	2
bib11653811_19030704_145317_101_0004_alto.xml-14-1	bib11653811_18990429_145317_64_0003_alto.xml-118-21	annotator2	3.0	 	gloria	2
bib13506739_18300920_144030_217_0002_alto.xml-13-15	bib11653828_18280130_144028_25_0002_alto.xml-6-25	annotator2	4.0	 	gloria	2
bib11653811_18960810_145317_121_0003_alto.xml-68-15	bib11653811_18990429_145317_64_0003_alto.xml-118-21	annotator2	1.0	 	gloria	2
bib11653825_18200821_145134_92_0002_alto.xml-3-4	bib11653828_18261117_144028_268_0002_alto.xml-16-52	annotator2	1.0	 	gloria	2
bib13506739_18210927_144030_226_0002_alto.xml-3-11	bib11653838_19010322_147024_12_0001_alto.xml-21-16	annotator2	1.0	 	gloria	2
bib19227462_18950708_147640_155_0002_alto.xml-4-8	bib11653838_19010322_147024_12_0001_alto.xml-21-16	annotator2	1.0	 	gloria	2
bib11653828_18261028_144028_251_0004_alto.xml-7-47	bib11653825_18050316_145134_32_0001_alto.xml-1-50	annotator2	1.0	 	gloria	2
bib11653828_17991008_144028_230_0002_alto.xml-3-12	bib11653838_19010322_147024_12_0001_alto.xml-21-16	annotator2	1.0	 	gloria	2
bib19223423_18261206_145063_97_0002_alto.xml-5-14	bib11653828_18261117_144028_268_0002_alto.xml-16-52	annotator2	1.0	 	gloria	2
bib15975090_18960328_148377_40_0002_alto.xml-15-3	bib15975090_18950829_148377_102_0004_alto.xml-22-35	annotator2	4.0	 	gloria	2
bib19227291_18280611_145289_24_0001_alto.xml-15-9	bib11653825_18050316_145134_32_0001_alto.xml-1-50	annotator2	1.0	 	gloria	2
bib15975090_18951221_148377_151_0002_alto.xml-39-24	bib13506739_18030413_144030_82_0003_alto.xml-2-1	annotator2	4.0	 	gloria	2
bib19277277_18300611_147682_132_0001_alto.xml-32-9	bib11653828_18261117_144028_268_0002_alto.xml-16-52	annotator2	1.0	 	gloria	2
bib11653830_18970701_146968_52_0003_alto.xml-94-16	bib11653828_18261117_144028_268_0002_alto.xml-16-52	annotator2	4.0	 	gloria	2
bib15975090_18950309_148377_29_0002_alto.xml-161-26	bib11653838_19010322_147024_12_0001_alto.xml-21-16	annotator2	1.0	 	gloria	2
bib19277180_18951230_147374_105_0004_alto.xml-23-32	bib11653811_18990429_145317_64_0003_alto.xml-118-21	annotator2	4.0	 	gloria	2
bib19277301_18950902_145146_71_0002_alto.xml-84-17	bib11653838_19010322_147024_12_0001_alto.xml-21-16	annotator2	1.0	 	gloria	2
bib15978012_18950410_148361_84_0003_alto.xml-116-29	bib11653830_18960430_146968_35_0004_alto.xml-104-62	annotator2	4.0	 	gloria	2
bib13506739_17970214_144030_37_0005_alto.xml-5-23	bib11653828_18280130_144028_25_0002_alto.xml-6-25	annotator2	1.0	 	gloria	2
bib19277301_18950627_145146_52_0004_alto.xml-7-51	bib11653830_18950311_146968_30_0004_alto.xml-89-10	annotator2	4.0	 	gloria	2
bib19277277_18281210_147682_289_0001_alto.xml-2-63	bib11653838_19010322_147024_12_0001_alto.xml-21-16	annotator2	1.0	 	gloria	2
bib11653828_18261028_144028_251_0004_alto.xml-7-47	bib11653828_18261117_144028_268_0002_alto.xml-16-52	annotator2	1.0	 	gloria	2
bib11653823_18290914_0_212_0002_alto.xml-4-4	bib11653828_18280130_144028_25_0002_alto.xml-6-25	annotator2	1.0	 	gloria	2
bib19277277_18950113_147683_12_0003_alto.xml-30-0	bib11653811_18990429_145317_64_0003_alto.xml-118-21	annotator2	4.0	 	gloria	2
bib19225758_18951219_144022_296_0001_alto.xml-16-9	bib11653811_18990429_145317_64_0003_alto.xml-118-21	annotator2	1.0	 	gloria	2
bib15975090_18961105_148377_138_0002_alto.xml-150-13	bib11653811_18990429_145317_64_0003_alto.xml-118-21	annotator2	4.0	 	gloria	2
bib15978012_18950119_148361_16_0002_alto.xml-113-45	bib11653838_19010322_147024_12_0001_alto.xml-21-16	annotator2	2.0	 	gloria	2
bib19277277_18950215_147683_45_0008_alto.xml-13-52	bib15650814_18950627_146365_147_0002_alto.xml-123-10	annotator2	1.0	 	gloria	2
bib15873371_18950111_145112_10_0003_alto.xml-62-6	bib11653828_18261117_144028_268_0002_alto.xml-16-52	annotator2	1.0	 	gloria	2
bib19277277_18950816_147683_221_0006_alto.xml-1-8	bib19227291_18971007_145289_121_0003_alto.xml-18-30	annotator2	1.0	 	gloria	2
bib15650835_18960321_146472_46_0004_alto.xml-14-49	bib11653830_18950311_146968_30_0004_alto.xml-89-10	annotator2	1.0	 	gloria	2
bib19223423_18250319_145063_22_0001_alto.xml-3-26	bib11653838_19010322_147024_12_0001_alto.xml-21-16	annotator2	3.0	 	gloria	2
bib11653838_19020627_147024_26_0003_alto.xml-28-24	bib11653838_19010322_147024_12_0001_alto.xml-21-16	annotator2	1.0	 	gloria	2
bib19227462_18950128_147640_23_0003_alto.xml-1-16	bib19227291_18971007_145289_121_0003_alto.xml-18-30	annotator2	1.0	 	gloria	2
bib15978012_18950110_148361_8_0002_alto.xml-1-6	bib11653838_19010322_147024_12_0001_alto.xml-21-16	annotator2	1.0	 	gloria	2
bib11653790_18980422_145648_30_0002_alto.xml-78-6	bib11653838_19010322_147024_12_0001_alto.xml-21-16	annotator2	1.0	 	gloria	2
bib11653815_18950228_146944_25_0002_alto.xml-109-41	bib11653828_18270810_144028_185_0002_alto.xml-8-13	annotator2	4.0	 	gloria	2
bib15650837_18300918_146391_75_0003_alto.xml-12-11	bib15650837_18140323_146391_23_0001_alto.xml-3-1	annotator2	1.0	 	gloria	2
bib19277277_18950726_147683_200_0002_alto.xml-73-20	bib11653828_18261117_144028_268_0002_alto.xml-16-52	annotator2	1.0	 	gloria	2
bib13506739_18170305_144030_53_0009_alto.xml-9-6	bib11653838_19010322_147024_12_0001_alto.xml-21-16	annotator2	1.0	 	gloria	2
bib19277301_18950902_145146_71_0002_alto.xml-99-15	bib15650837_18140323_146391_23_0001_alto.xml-3-1	annotator2	4.0	 	gloria	2
bib19277301_18951107_145146_90_0002_alto.xml-109-33	bib11653811_18990429_145317_64_0003_alto.xml-118-21	annotator2	1.0	 	gloria	2
bib19277277_18290721_147682_165_0001_alto.xml-14-29	bib11653828_18261117_144028_268_0002_alto.xml-16-52	annotator2	1.0	 	gloria	2
bib11653828_18281007_144028_229_0003_alto.xml-3-58	bib15650814_18950627_146365_147_0002_alto.xml-123-10	annotator2	1.0	 	gloria	2
bib11653825_18150117_145134_6_0002_alto.xml-5-4	bib11653828_18260705_144028_152_0001_alto.xml-0-21	annotator2	1.0	 	gloria	2
bib19277277_18950329_147683_86_0006_alto.xml-83-4	bib15650814_18950627_146365_147_0002_alto.xml-123-10	annotator2	1.0	 	gloria	2
bib19277349_18951017_147403_132_0004_alto.xml-128-25	bib11653825_18050316_145134_32_0001_alto.xml-1-50	annotator2	4.0	 	gloria	2
bib19277277_18950619_147683_164_0002_alto.xml-46-15	bib11653828_18261117_144028_268_0002_alto.xml-16-52	annotator2	2.0	 	gloria	2
bib13506739_18250131_144030_24_0001_alto.xml-1-23	bib15650814_18950627_146365_147_0002_alto.xml-123-10	annotator2	1.0	 	gloria	2
bib11653806_18150117_145120_6_0002_alto.xml-2-6	bib19227291_18971007_145289_121_0003_alto.xml-18-30	annotator2	2.0	 	gloria	2
bib15978012_18950110_148361_8_0002_alto.xml-1-6	bib11653828_18270810_144028_185_0002_alto.xml-8-13	annotator2	4.0	 	gloria	2
bib15978012_18950410_148361_84_0003_alto.xml-116-29	bib11653838_19010322_147024_12_0001_alto.xml-21-16	annotator2	1.0	 	gloria	2
bib19277346_18200701_147394_27_0003_alto.xml-9-10	bib19227291_18971007_145289_121_0003_alto.xml-18-30	annotator2	1.0	 	gloria	2
bib11653828_18191030_144028_252_0002_alto.xml-3-24	bib15975090_18950829_148377_102_0004_alto.xml-22-35	annotator2	1.0	 	gloria	2
bib19277277_18951123_147683_320_0008_alto.xml-32-0	bib11653828_18280130_144028_25_0002_alto.xml-6-25	annotator2	1.0	 	gloria	2
bib19227462_18950215_147640_39_0003_alto.xml-270-43	bib15975090_18950829_148377_102_0004_alto.xml-22-35	annotator2	1.0	 	gloria	2
bib13506739_18210927_144030_226_0002_alto.xml-3-11	bib11653828_18280130_144028_25_0002_alto.xml-6-25	annotator2	2.0	 	gloria	2
bib11653828_18220604_144028_127_0003_alto.xml-14-19	bib11653828_18261117_144028_268_0002_alto.xml-16-52	annotator2	1.0	 	gloria	2
bib19225772_18290213_148004_18_0002_alto.xml-1-54	bib11653838_19010322_147024_12_0001_alto.xml-21-16	annotator2	1.0	 	gloria	2
bib11653815_18950228_146944_25_0002_alto.xml-109-41	bib11653828_18261117_144028_268_0002_alto.xml-16-52	annotator2	1.0	 	gloria	2
bib19277277_18951118_147683_315_0006_alto.xml-31-14	bib11653828_18280130_144028_25_0002_alto.xml-6-25	annotator2	1.0	 	gloria	2
bib19277277_18281210_147682_289_0001_alto.xml-2-63	bib19227291_18971007_145289_121_0003_alto.xml-18-30	annotator2	1.0	 	gloria	2
bib11653823_18270915_144010_216_0002_alto.xml-16-23	bib11653838_19010322_147024_12_0001_alto.xml-21-16	annotator2	1.0	 	gloria	2
bib11653823_18281111_144010_264_0001_alto.xml-4-21	bib11653838_19010322_147024_12_0001_alto.xml-21-16	annotator2	1.0	 	gloria	2
bib15873936_18961219_147385_148_0002_alto.xml-12-73	bib11653838_19010322_147024_12_0001_alto.xml-21-16	annotator2	1.0	 	gloria	2
bib11653838_19010329_147024_13_0001_alto.xml-77-5	bib11653830_18950311_146968_30_0004_alto.xml-89-10	annotator2	4.0	 	gloria	2
bib19227462_18950215_147640_39_0003_alto.xml-270-43	bib11653838_19010322_147024_12_0001_alto.xml-21-16	annotator2	1.0	 	gloria	2
bib15761097_18950110_145020_4_0004_alto.xml-34-10	bib11653828_18261117_144028_268_0002_alto.xml-16-52	annotator2	1.0	 	gloria	2
bib15873936_18960829_147385_100_0004_alto.xml-75-17	bib11653838_19010322_147024_12_0001_alto.xml-21-16	annotator2	1.0	 	gloria	2
bib11653811_18981121_145317_180_0003_alto.xml-104-25	bib11653830_18960430_146968_35_0004_alto.xml-104-62	annotator2	4.0	 	gloria	2
bib11653828_18281007_144028_229_0003_alto.xml-6-3	bib11653828_18280130_144028_25_0002_alto.xml-6-25	annotator2	1.0	 	gloria	2
bib11653811_19010114_145317_8_0004_alto.xml-44-16	bib11653828_18261117_144028_268_0002_alto.xml-16-52	annotator2	1.0	 	gloria	2
bib11653828_18241112_144028_264_0002_alto.xml-19-41	bib11653838_19010322_147024_12_0001_alto.xml-21-16	annotator2	4.0	 	gloria	2
bib11653823_18300305_144010_53_0002_alto.xml-15-35	bib11653838_19010322_147024_12_0001_alto.xml-21-16	annotator2	1.0	 	gloria	2
bib19227291_18280903_145289_36_0002_alto.xml-10-12	bib11653828_18280130_144028_25_0002_alto.xml-6-25	annotator2	1.0	 	gloria	2
bib11653823_18300614_144010_134_0001_alto.xml-2-19	bib15650837_18140323_146391_23_0001_alto.xml-3-1	annotator2	3.0	 	gloria	2
